Cronograma da Complementação da União-VAAF 2026 - Portaria Interministerial MEC MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
PE;SOLIDAO;2614402; 56.177,63 ; 61.795,39 ; 67.413,16 ; 73.030,92 ; 88.785,13 ; 94.193,05 ; 94.193,05 ; 100.472,59 ; 102.899,15 ; 103.300,72 ; 103.300,72 ; 103.300,72 ; 190.837,19 ; 1.239.699,43 
PE;SURUBIM;2614501; 301.667,54 ; 331.834,28 ; 362.001,04 ; 392.167,79 ; 476.766,12 ; 505.806,05 ; 505.806,05 ; 539.526,46 ; 575.229,07 ; 557.882,62 ; 557.882,62 ; 557.882,62 ; 1.030.629,28 ; 6.695.081,54 
PE;TABIRA;2614600; 185.998,16 ; 204.597,98 ; 223.197,79 ; 241.797,61 ; 293.958,12 ; 311.863,18 ; 311.863,18 ; 332.654,06 ; 342.403,49 ; 342.257,50 ; 342.257,50 ; 342.257,50 ; 632.284,62 ; 4.107.390,69 
PE;TACAIMBO;2614709; 71.742,83 ; 78.917,12 ; 86.091,40 ; 93.265,68 ; 113.384,93 ; 120.291,23 ; 120.291,23 ; 128.310,65 ; 131.341,09 ; 131.912,81 ; 131.912,81 ; 131.912,81 ; 243.695,00 ; 1.583.069,59 
PE;TACARATU;2614808; 135.934,84 ; 149.528,32 ; 163.121,80 ; 176.715,29 ; 214.836,26 ; 227.921,99 ; 227.921,99 ; 243.116,78 ; 248.858,72 ; 249.941,98 ; 249.941,98 ; 249.941,98 ; 461.741,44 ; 2.999.523,38 
PE;TAMANDARE;2614857; 173.221,98 ; 190.544,18 ; 207.866,38 ; 225.188,58 ; 273.766,20 ; 290.441,35 ; 290.441,35 ; 309.804,11 ; 317.121,07 ; 318.501,47 ; 318.501,47 ; 318.501,47 ; 588.397,87 ; 3.822.297,49 
PE;TAQUARITINGA DO NORTE;2615003; 152.071,45 ; 167.278,60 ; 182.485,74 ; 197.692,89 ; 240.339,15 ; 254.978,26 ; 254.978,26 ; 271.976,81 ; 278.446,95 ; 279.618,73 ; 279.618,73 ; 279.618,73 ; 516.566,10 ; 3.355.670,38 
PE;TEREZINHA;2615102; 61.332,34 ; 67.465,57 ; 73.598,80 ; 79.732,04 ; 96.931,81 ; 102.835,95 ; 102.835,95 ; 109.691,68 ; 112.282,38 ; 112.771,14 ; 112.771,14 ; 112.771,14 ; 208.332,78 ; 1.353.352,70 
PE;TERRA NOVA;2615201; 73.553,20 ; 80.908,51 ; 88.263,83 ; 95.619,15 ; 116.246,08 ; 123.326,67 ; 123.326,67 ; 131.548,44 ; 134.702,25 ; 135.248,06 ; 135.248,06 ; 135.248,06 ; 249.856,51 ; 1.623.095,49 
PE;TIMBAUBA;2615300; 223.418,47 ; 245.760,31 ; 268.102,15 ; 290.444,00 ; 353.098,50 ; 374.605,81 ; 374.605,81 ; 399.579,53 ; 409.063,53 ; 410.803,76 ; 410.803,76 ; 410.803,76 ; 758.916,60 ; 4.930.005,96 
PE;TORITAMA;2615409; 329.717,64 ; 362.689,40 ; 395.661,16 ; 428.632,92 ; 521.097,50 ; 552.837,67 ; 552.837,67 ; 589.693,51 ; 606.206,68 ; 606.609,89 ; 606.609,89 ; 606.609,89 ; 1.120.647,77 ; 7.279.851,58 
PE;TRACUNHAEM;2615508; 73.503,10 ; 80.853,41 ; 88.203,72 ; 95.554,03 ; 116.166,93 ; 123.242,68 ; 123.242,68 ; 131.458,86 ; 134.563,66 ; 135.149,40 ; 135.149,40 ; 135.149,40 ; 249.674,26 ; 1.621.911,53 
PE;TRINDADE;2615607; 231.159,62 ; 254.275,59 ; 277.391,55 ; 300.507,51 ; 365.332,91 ; 387.585,42 ; 387.585,42 ; 413.424,45 ; 432.460,62 ; 426.326,96 ; 426.326,96 ; 426.326,96 ; 787.594,08 ; 5.116.298,04 
PE;TRIUNFO;2615706; 109.339,80 ; 120.273,78 ; 131.207,76 ; 142.141,74 ; 172.804,52 ; 183.330,08 ; 183.330,08 ; 195.552,09 ; 208.854,66 ; 202.255,93 ; 202.255,93 ; 202.255,93 ; 373.646,49 ; 2.427.248,80 
PE;TUPANATINGA;2615805; 195.067,00 ; 214.573,70 ; 234.080,40 ; 253.587,10 ; 308.290,84 ; 327.068,91 ; 327.068,91 ; 348.873,50 ; 357.788,06 ; 358.762,03 ; 358.762,03 ; 358.762,03 ; 662.774,99 ; 4.305.459,49 
PE;TUPARETAMA;2615904; 64.844,03 ; 71.328,43 ; 77.812,83 ; 84.297,23 ; 102.481,81 ; 108.724,00 ; 108.724,00 ; 115.972,26 ; 120.709,13 ; 119.507,32 ; 119.507,32 ; 119.507,32 ; 220.777,17 ; 1.434.192,84 
PE;VENTUROSA;2616001; 102.955,67 ; 113.251,24 ; 123.546,81 ; 133.842,37 ; 162.714,81 ; 172.625,81 ; 172.625,81 ; 184.134,20 ; 190.267,18 ; 189.552,94 ; 189.552,94 ; 189.552,94 ; 350.179,05 ; 2.274.801,75 
PE;VERDEJANTE;2616100; 71.863,43 ; 79.049,77 ; 86.236,12 ; 93.422,46 ; 113.575,53 ; 120.493,44 ; 120.493,44 ; 128.526,33 ; 131.561,87 ; 132.134,55 ; 132.134,55 ; 132.134,55 ; 244.104,64 ; 1.585.730,69 
PE;VERTENTE DO LERIO;2616183; 77.377,14 ; 85.114,86 ; 92.852,57 ; 100.590,28 ; 122.289,59 ; 129.738,28 ; 129.738,28 ; 138.387,50 ; 141.655,94 ; 142.272,55 ; 142.272,55 ; 142.272,55 ; 262.833,53 ; 1.707.395,64 
PE;VERTENTES;2616209; 134.801,70 ; 148.281,87 ; 161.762,04 ; 175.242,20 ; 213.045,40 ; 226.022,05 ; 226.022,05 ; 241.090,19 ; 246.784,27 ; 247.858,49 ; 247.858,49 ; 247.858,49 ; 457.892,41 ; 2.974.519,64 
PE;VICENCIA;2616308; 203.248,53 ; 223.573,38 ; 243.898,23 ; 264.223,09 ; 321.221,22 ; 340.786,87 ; 340.786,87 ; 363.506,00 ; 374.815,37 ; 374.091,78 ; 374.091,78 ; 374.091,78 ; 691.095,09 ; 4.489.429,98 
PE;VITORIA DE SANTO ANTAO;2616407; 629.206,21 ; 692.126,83 ; 755.047,45 ; 817.968,07 ; 994.419,92 ; 1.054.990,27 ; 1.054.990,27 ; 1.125.322,95 ; 1.181.384,92 ; 1.161.036,62 ; 1.161.036,62 ; 1.161.036,62 ; 2.144.892,66 ; 13.933.459,42 
PE;XEXEU;2616506; 134.503,60 ; 147.953,96 ; 161.404,32 ; 174.854,68 ; 212.574,29 ; 225.522,24 ; 225.522,24 ; 240.557,05 ; 248.115,61 ; 247.572,79 ; 247.572,79 ; 247.572,79 ; 457.364,61 ; 2.971.090,97 
PE;PERNAMBUCO;26; 25.732.348,10 ; 28.305.582,91 ; 30.878.817,72 ; 33.452.052,53 ; 40.610.364,32 ; 43.129.713,75 ; 43.129.713,75 ; 46.005.028,01 ; 47.174.451,22 ; 47.308.146,91 ; 47.308.146,91 ; 47.308.146,91 ; 87.396.810,15 ; 567.739.323,19 
PI;ACAUA;2200053; 159.513,33 ; 175.464,66 ; 191.416,00 ; 207.367,33 ; 205.648,39 ; 218.252,31 ; 218.252,31 ; 232.802,47 ; 219.593,74 ; 221.575,54 ; 221.575,54 ; 221.575,54 ; 409.337,43 ; 2.902.374,59 
PI;AGRICOLANDIA;2200103; 143.424,70 ; 157.767,17 ; 172.109,64 ; 186.452,11 ; 184.906,54 ; 196.239,22 ; 196.239,22 ; 209.321,84 ; 197.445,36 ; 199.227,27 ; 199.227,27 ; 199.227,27 ; 368.051,36 ; 2.609.638,95 
PI;AGUA BRANCA;2200202; 423.554,46 ; 465.909,91 ; 508.265,35 ; 550.620,80 ; 546.056,48 ; 579.523,60 ; 579.523,60 ; 618.158,51 ; 593.957,62 ; 589.665,35 ; 589.665,35 ; 589.665,35 ; 1.089.344,52 ; 7.723.910,90 
PI;ALAGOINHA DO PIAUI;2200251; 116.189,47 ; 127.808,41 ; 139.427,36 ; 151.046,30 ; 149.794,22 ; 158.974,92 ; 158.974,92 ; 169.573,25 ; 159.952,03 ; 161.395,56 ; 161.395,56 ; 161.395,56 ; 298.161,27 ; 2.114.088,82 
PI;ALEGRETE DO PIAUI;2200277; 125.450,14 ; 137.995,15 ; 150.540,17 ; 163.085,18 ; 161.733,30 ; 171.645,74 ; 171.645,74 ; 183.088,78 ; 175.176,31 ; 174.559,33 ; 174.559,33 ; 174.559,33 ; 322.479,94 ; 2.286.518,43 
PI;ALTO LONGA;2200301; 234.894,75 ; 258.384,23 ; 281.873,70 ; 305.363,18 ; 302.831,90 ; 321.392,09 ; 321.392,09 ; 342.818,23 ; 323.692,41 ; 326.325,16 ; 326.325,16 ; 326.325,16 ; 602.851,31 ; 4.274.469,38 
PI;ALTOS;2200400; 1.218.487,24 ; 1.340.335,96 ; 1.462.184,69 ; 1.584.033,41 ; 1.570.902,74 ; 1.667.181,38 ; 1.667.181,38 ; 1.778.326,81 ; 1.677.428,30 ; 1.692.566,80 ; 1.692.566,80 ; 1.692.566,80 ; 3.126.838,59 ; 22.170.600,91 
PI;ALVORADA DO GURGUEIA;2200459; 143.884,89 ; 158.273,37 ; 172.661,86 ; 187.050,35 ; 185.499,81 ; 196.868,86 ; 196.868,86 ; 209.993,45 ; 198.078,87 ; 199.866,50 ; 199.866,50 ; 199.866,50 ; 369.232,27 ; 2.618.012,08 
PI;AMARANTE;2200509; 491.687,33 ; 540.856,06 ; 590.024,80 ; 639.193,53 ; 633.895,00 ; 672.745,63 ; 672.745,63 ; 717.595,34 ; 676.880,50 ; 682.989,23 ; 682.989,23 ; 682.989,23 ; 1.261.750,53 ; 8.946.342,04 
PI;ANGICAL DO PIAUI;2200608; 195.770,57 ; 215.347,63 ; 234.924,69 ; 254.501,75 ; 252.392,09 ; 267.860,87 ; 267.860,87 ; 285.718,27 ; 269.507,21 ; 271.939,47 ; 271.939,47 ; 271.939,47 ; 502.379,48 ; 3.562.081,85 
PI;ANISIO DE ABREU;2200707; 260.876,65 ; 286.964,31 ; 313.051,97 ; 339.139,64 ; 336.328,37 ; 356.941,52 ; 356.941,52 ; 380.737,62 ; 360.462,95 ; 362.537,40 ; 362.537,40 ; 362.537,40 ; 669.749,59 ; 4.748.806,33 
PI;ANTONIO ALMEIDA;2200806; 87.999,22 ; 96.799,13 ; 105.599,06 ; 114.398,98 ; 113.450,68 ; 120.403,93 ; 120.403,93 ; 128.430,86 ; 121.786,19 ; 122.315,10 ; 122.315,10 ; 122.315,10 ; 225.964,24 ; 1.602.181,50 
PI;AROAZES;2200905; 138.389,50 ; 152.228,46 ; 166.067,41 ; 179.906,36 ; 178.415,04 ; 189.349,87 ; 189.349,87 ; 201.973,20 ; 190.513,67 ; 192.233,02 ; 192.233,02 ; 192.233,02 ; 355.130,22 ; 2.518.022,66 
PI;AROEIRAS DO ITAIM;2200954; 112.103,23 ; 123.313,55 ; 134.523,87 ; 145.734,20 ; 144.526,15 ; 153.383,97 ; 153.383,97 ; 163.609,57 ; 154.326,70 ; 155.719,48 ; 155.719,48 ; 155.719,48 ; 287.675,32 ; 2.039.738,99 
PI;ARRAIAL;2201002; 155.234,53 ; 170.757,99 ; 186.281,45 ; 201.804,90 ; 200.132,07 ; 212.397,90 ; 212.397,90 ; 226.557,76 ; 213.703,36 ; 215.631,99 ; 215.631,99 ; 215.631,99 ; 398.357,35 ; 2.824.521,18 
PI;ASSUNCAO DO PIAUI;2201051; 247.538,62 ; 272.292,48 ; 297.046,35 ; 321.800,21 ; 319.132,68 ; 338.691,92 ; 338.691,92 ; 361.271,38 ; 341.561,10 ; 343.944,47 ; 343.944,47 ; 343.944,47 ; 635.401,12 ; 4.505.261,19 
PI;AVELINO LOPES;2201101; 259.876,67 ; 285.864,34 ; 311.852,01 ; 337.839,68 ; 335.039,19 ; 355.573,32 ; 355.573,32 ; 379.278,21 ; 357.758,77 ; 360.987,48 ; 360.987,48 ; 360.987,48 ; 666.886,28 ; 4.728.504,22 
PI;BAIXA GRANDE DO RIBEIRO;2201150; 527.335,77 ; 580.069,34 ; 632.802,92 ; 685.536,49 ; 679.853,81 ; 721.521,20 ; 721.521,20 ; 769.622,61 ; 725.955,84 ; 732.507,47 ; 732.507,47 ; 732.507,47 ; 1.353.230,27 ; 9.594.971,86 
PI;BARRA DALCANTARA;2201176; 88.212,74 ; 97.034,02 ; 105.855,29 ; 114.676,57 ; 113.725,97 ; 120.696,09 ; 120.696,09 ; 128.742,50 ; 121.437,91 ; 122.533,87 ; 122.533,87 ; 122.533,87 ; 226.368,41 ; 1.605.047,21 
PI;BARRAS;2201200; 1.592.964,37 ; 1.752.260,80 ; 1.911.557,24 ; 2.070.853,67 ; 2.053.687,55 ; 2.179.555,48 ; 2.179.555,48 ; 2.324.859,18 ; 2.203.148,38 ; 2.213.978,35 ; 2.213.978,35 ; 2.213.978,35 ; 4.090.091,42 ; 29.000.468,62 
PI;BARREIRAS DO PIAUI;2201309; 77.258,86 ; 84.984,75 ; 92.710,64 ; 100.436,53 ; 99.603,97 ; 105.708,57 ; 105.708,57 ; 112.755,81 ; 106.358,29 ; 107.318,15 ; 107.318,15 ; 107.318,15 ; 198.258,95 ; 1.405.739,39 
PI;BARRO DURO;2201408; 122.555,40 ; 134.810,94 ; 147.066,48 ; 159.322,02 ; 158.001,34 ; 167.685,04 ; 167.685,04 ; 178.864,04 ; 168.715,67 ; 170.238,31 ; 170.238,31 ; 170.238,31 ; 314.497,31 ; 2.229.918,21 
PI;BATALHA;2201507; 559.719,91 ; 615.691,90 ; 671.663,90 ; 727.635,89 ; 721.604,23 ; 765.830,44 ; 765.830,44 ; 816.885,80 ; 778.944,68 ; 778.510,28 ; 778.510,28 ; 778.510,28 ; 1.438.215,61 ; 10.197.553,64 
PI;BELA VISTA DO PIAUI;2201556; 107.599,94 ; 118.359,93 ; 129.119,92 ; 139.879,92 ; 138.720,39 ; 147.222,40 ; 147.222,40 ; 157.037,22 ; 148.127,26 ; 149.464,08 ; 149.464,08 ; 149.464,08 ; 276.119,13 ; 1.957.800,76 
PI;BELEM DO PIAUI;2201572; 130.396,90 ; 143.436,59 ; 156.476,28 ; 169.515,97 ; 168.110,79 ; 178.414,08 ; 178.414,08 ; 190.308,36 ; 179.510,66 ; 181.130,71 ; 181.130,71 ; 181.130,71 ; 334.619,88 ; 2.372.595,74 
PI;BENEDITINOS;2201606; 321.175,06 ; 353.292,57 ; 385.410,07 ; 417.527,58 ; 414.066,52 ; 439.444,15 ; 439.444,15 ; 468.740,42 ; 442.145,09 ; 446.135,36 ; 446.135,36 ; 446.135,36 ; 824.188,02 ; 5.843.839,72 
PI;BERTOLINIA;2201705; 152.010,43 ; 167.211,48 ; 182.412,52 ; 197.613,56 ; 179.728,82 ; 204.211,98 ; 204.211,98 ; 217.826,12 ; 205.467,13 ; 207.321,43 ; 207.321,43 ; 207.321,43 ; 383.004,47 ; 2.715.662,77 
PI;BETANIA DO PIAUI;2201739; 241.191,81 ; 265.310,99 ; 289.430,17 ; 313.549,35 ; 310.950,22 ; 330.007,97 ; 330.007,97 ; 352.008,50 ; 332.036,29 ; 335.032,85 ; 335.032,85 ; 335.032,85 ; 618.937,84 ; 4.388.529,67 
PI;BOA HORA;2201770; 175.628,30 ; 193.191,13 ; 210.753,96 ; 228.316,79 ; 226.424,18 ; 240.301,43 ; 240.301,43 ; 256.321,53 ; 241.778,39 ; 243.960,39 ; 243.960,39 ; 243.960,39 ; 450.691,09 ; 3.195.589,41 
PI;BOCAINA;2201804; 65.834,64 ; 72.418,11 ; 79.001,58 ; 85.585,04 ; 84.875,60 ; 90.077,51 ; 90.077,51 ; 96.082,68 ; 90.631,15 ; 91.449,08 ; 91.449,08 ; 91.449,08 ; 168.942,53 ; 1.197.873,60 
PI;BOM JESUS;2201903; 806.392,60 ; 887.031,86 ; 967.671,12 ; 1.048.310,38 ; 1.039.620,53 ; 1.103.337,56 ; 1.103.337,56 ; 1.176.893,39 ; 1.110.118,95 ; 1.120.137,58 ; 1.120.137,58 ; 1.120.137,58 ; 2.069.336,00 ; 14.672.462,67 
PI;BOM PRINCIPIO DO PIAUI;2201919; 146.811,63 ; 161.492,80 ; 176.173,96 ; 190.855,12 ; 189.273,05 ; 200.873,36 ; 200.873,36 ; 214.264,91 ; 204.111,26 ; 204.174,74 ; 204.174,74 ; 204.174,74 ; 377.191,30 ; 2.674.444,98 
PI;BONFIM DO PIAUI;2201929; 126.885,54 ; 139.574,09 ; 152.262,64 ; 164.951,20 ; 163.583,84 ; 173.609,70 ; 173.609,70 ; 185.183,68 ; 174.676,75 ; 176.253,17 ; 176.253,17 ; 176.253,17 ; 325.609,14 ; 2.308.705,80 
PI;BOQUEIRAO DO PIAUI;2201945; 162.443,13 ; 178.687,44 ; 194.931,76 ; 211.176,07 ; 209.425,54 ; 222.260,97 ; 222.260,97 ; 237.078,37 ; 225.938,56 ; 225.925,38 ; 225.925,38 ; 225.925,38 ; 417.373,30 ; 2.959.352,25 
PI;BRASILEIRA;2201960; 242.184,18 ; 266.402,59 ; 290.621,01 ; 314.839,43 ; 312.229,59 ; 331.365,76 ; 331.365,76 ; 353.456,81 ; 333.402,42 ; 336.411,31 ; 336.411,31 ; 336.411,31 ; 621.484,41 ; 4.406.585,89 
PI;BREJO DO PIAUI;2201988; 114.437,67 ; 125.881,44 ; 137.325,20 ; 148.768,97 ; 147.535,77 ; 156.578,05 ; 156.578,05 ; 167.016,58 ; 157.540,42 ; 158.962,19 ; 158.962,19 ; 158.962,19 ; 293.665,88 ; 2.082.214,60 
PI;BURITI DOS LOPES;2202000; 587.306,38 ; 646.037,02 ; 704.767,66 ; 763.498,30 ; 757.169,37 ; 803.575,32 ; 803.575,32 ; 857.147,00 ; 815.252,34 ; 816.627,59 ; 816.627,59 ; 816.627,59 ; 1.508.633,31 ; 10.696.844,77 
PI;BURITI DOS MONTES;2202026; 316.743,39 ; 348.417,73 ; 380.092,07 ; 411.766,41 ; 408.353,11 ; 433.380,56 ; 433.380,56 ; 462.272,60 ; 439.610,41 ; 440.411,65 ; 440.411,65 ; 440.411,65 ; 813.614,05 ; 5.768.865,85 
PI;CABECEIRAS DO PIAUI;2202059; 292.282,23 ; 321.510,45 ; 350.738,67 ; 379.966,90 ; 376.817,19 ; 399.911,85 ; 399.911,85 ; 426.572,64 ; 402.369,81 ; 406.001,13 ; 406.001,13 ; 406.001,13 ; 750.044,25 ; 5.318.129,25 
PI;CAJAZEIRAS DO PIAUI;2202075; 94.665,40 ; 104.131,95 ; 113.598,49 ; 123.065,03 ; 122.044,89 ; 129.524,87 ; 129.524,87 ; 138.159,86 ; 130.320,96 ; 131.497,09 ; 131.497,09 ; 131.497,09 ; 242.927,00 ; 1.722.454,58 
PI;CAJUEIRO DA PRAIA;2202083; 247.598,59 ; 272.358,45 ; 297.118,31 ; 321.878,17 ; 319.209,99 ; 338.773,98 ; 338.773,98 ; 361.358,91 ; 340.856,17 ; 343.932,33 ; 343.932,33 ; 343.932,33 ; 635.378,70 ; 4.505.102,26 
PI;CALDEIRAO GRANDE DO PIAUI;2202091; 142.165,18 ; 156.381,70 ; 170.598,22 ; 184.814,74 ; 183.282,73 ; 194.515,91 ; 194.515,91 ; 207.483,63 ; 195.819,75 ; 197.490,84 ; 197.490,84 ; 197.490,84 ; 364.843,48 ; 2.586.893,76 
PI;CAMPINAS DO PIAUI;2202109; 151.147,84 ; 166.262,63 ; 181.377,41 ; 196.492,19 ; 194.863,39 ; 206.806,33 ; 206.806,33 ; 220.593,41 ; 208.401,03 ; 209.994,49 ; 209.994,49 ; 209.994,49 ; 387.942,67 ; 2.750.676,70 
PI;CAMPO ALEGRE DO FIDALGO;2202117; 166.882,25 ; 183.570,48 ; 200.258,71 ; 216.946,93 ; 215.148,58 ; 228.334,76 ; 228.334,76 ; 243.557,08 ; 229.738,16 ; 231.811,51 ; 231.811,51 ; 231.811,51 ; 428.247,31 ; 3.036.453,55 
PI;CAMPO GRANDE DO PIAUI;2202133; 152.658,55 ; 167.924,40 ; 183.190,26 ; 198.456,11 ; 196.811,04 ; 208.873,33 ; 208.873,33 ; 222.798,22 ; 212.435,25 ; 212.329,84 ; 212.329,84 ; 212.329,84 ; 392.256,98 ; 2.781.267,00 
PI;CAMPO LARGO DO PIAUI;2202174; 286.670,10 ; 315.337,11 ; 344.004,12 ; 372.671,13 ; 369.581,91 ; 392.233,13 ; 392.233,13 ; 418.382,00 ; 394.753,22 ; 398.218,73 ; 398.218,73 ; 398.218,73 ; 735.667,09 ; 5.216.189,15 
PI;CAMPO MAIOR;2202208; 1.062.787,50 ; 1.169.066,25 ; 1.275.345,00 ; 1.381.623,74 ; 1.370.170,92 ; 1.454.146,97 ; 1.454.146,97 ; 1.551.090,10 ; 1.478.875,55 ; 1.478.202,35 ; 1.478.202,35 ; 1.478.202,35 ; 2.730.822,88 ; 19.362.682,92 
PI;CANAVIEIRA;2202251; 76.635,06 ; 84.298,57 ; 91.962,07 ; 99.625,58 ; 98.799,74 ; 104.855,05 ; 104.855,05 ; 111.845,39 ; 105.499,52 ; 106.451,63 ; 106.451,63 ; 106.451,63 ; 196.658,16 ; 1.394.389,11 
PI;CANTO DO BURITI;2202307; 392.476,34 ; 431.723,97 ; 470.971,61 ; 510.219,24 ; 505.989,83 ; 537.001,31 ; 537.001,31 ; 572.801,40 ; 540.301,86 ; 545.177,99 ; 545.177,99 ; 545.177,99 ; 1.007.158,82 ; 7.141.179,69 
PI;CAPITAO DE CAMPOS;2202406; 326.830,75 ; 359.513,83 ; 392.196,91 ; 424.879,98 ; 421.357,99 ; 447.182,49 ; 447.182,49 ; 476.994,65 ; 461.637,12 ; 455.410,22 ; 455.410,22 ; 455.410,22 ; 841.322,33 ; 5.965.329,19 
PI;CAPITAO GERVASIO OLIVEIRA;2202455; 90.249,50 ; 99.274,45 ; 108.299,40 ; 117.324,35 ; 116.351,81 ; 123.482,86 ; 123.482,86 ; 131.715,05 ; 125.216,28 ; 125.481,17 ; 125.481,17 ; 125.481,17 ; 231.813,23 ; 1.643.653,32 
PI;CARACOL;2202505; 299.930,43 ; 329.923,47 ; 359.916,52 ; 389.909,56 ; 386.677,45 ; 410.376,42 ; 410.376,42 ; 437.734,85 ; 412.898,69 ; 416.625,04 ; 416.625,04 ; 416.625,04 ; 769.670,80 ; 5.457.289,71 
PI;CARAUBAS DO PIAUI;2202539; 142.830,40 ; 157.113,44 ; 171.396,48 ; 185.679,52 ; 184.140,35 ; 195.426,07 ; 195.426,07 ; 208.454,48 ; 198.890,82 ; 198.676,07 ; 198.676,07 ; 198.676,07 ; 367.033,08 ; 2.602.418,90 
PI;CARIDADE DO PIAUI;2202554; 232.411,67 ; 255.652,84 ; 278.894,01 ; 302.135,18 ; 299.630,65 ; 317.994,64 ; 317.994,64 ; 339.194,29 ; 320.467,89 ; 322.899,47 ; 322.899,47 ; 322.899,47 ; 596.522,71 ; 4.229.596,95 
PI;CASTELO DO PIAUI;2202604; 509.178,86 ; 560.096,75 ; 611.014,64 ; 661.932,52 ; 656.445,50 ; 696.678,22 ; 696.678,22 ; 743.123,44 ; 700.960,19 ; 707.286,23 ; 707.286,23 ; 707.286,23 ; 1.306.636,68 ; 9.264.603,70 
PI;CAXINGO;2202653; 176.172,41 ; 193.789,65 ; 211.406,89 ; 229.024,13 ; 227.125,66 ; 241.045,90 ; 241.045,90 ; 257.115,63 ; 255.536,34 ; 246.292,77 ; 246.292,77 ; 246.292,77 ; 454.999,90 ; 3.226.140,70 
PI;COCAL;2202703; 732.615,49 ; 805.877,04 ; 879.138,59 ; 952.400,14 ; 944.505,32 ; 1.002.392,87 ; 1.002.392,87 ; 1.069.219,06 ; 1.008.553,83 ; 1.017.655,85 ; 1.017.655,85 ; 1.017.655,85 ; 1.880.011,81 ; 13.330.074,57 
PI;COCAL DE TELHA;2202711; 160.980,36 ; 177.078,39 ; 193.176,43 ; 209.274,46 ; 207.539,70 ; 220.259,55 ; 220.259,55 ; 234.943,52 ; 222.479,80 ; 223.718,35 ; 223.718,35 ; 223.718,35 ; 413.296,06 ; 2.930.442,89 
PI;COCAL DOS ALVES;2202729; 178.368,00 ; 196.204,79 ; 214.041,59 ; 231.878,39 ; 229.956,26 ; 244.049,99 ; 244.049,99 ; 260.319,99 ; 245.549,98 ; 247.766,03 ; 247.766,03 ; 247.766,03 ; 457.721,60 ; 3.245.438,69 
PI;COIVARAS;2202737; 125.433,93 ; 137.977,33 ; 150.520,72 ; 163.064,12 ; 161.712,41 ; 171.623,57 ; 171.623,57 ; 183.065,14 ; 172.678,41 ; 174.236,80 ; 174.236,80 ; 174.236,80 ; 321.884,11 ; 2.282.293,71 
PI;COLONIA DO GURGUEIA;2202752; 177.928,12 ; 195.720,94 ; 213.513,75 ; 231.306,56 ; 229.389,18 ; 243.448,14 ; 243.448,14 ; 259.678,02 ; 244.944,43 ; 247.155,02 ; 247.155,02 ; 247.155,02 ; 456.592,82 ; 3.237.435,14 
PI;COLONIA DO PIAUI;2202778; 178.584,24 ; 196.442,66 ; 214.301,09 ; 232.159,51 ; 230.235,05 ; 244.345,87 ; 244.345,87 ; 260.635,59 ; 250.113,98 ; 248.583,45 ; 248.583,45 ; 248.583,45 ; 459.231,70 ; 3.256.145,89 
PI;CONCEICAO DO CANINDE;2202802; 132.868,84 ; 146.155,73 ; 159.442,61 ; 172.729,50 ; 171.297,68 ; 181.796,29 ; 181.796,29 ; 193.916,05 ; 182.913,66 ; 184.564,42 ; 184.564,42 ; 184.564,42 ; 340.963,30 ; 2.417.573,23 
PI;CORONEL JOSE DIAS;2202851; 137.915,68 ; 151.707,25 ; 165.498,82 ; 179.290,38 ; 177.804,17 ; 188.701,57 ; 188.701,57 ; 201.281,67 ; 189.861,38 ; 191.574,84 ; 191.574,84 ; 191.574,84 ; 353.914,31 ; 2.509.401,34 
PI;CORRENTE;2202901; 537.633,85 ; 591.397,24 ; 645.160,63 ; 698.924,01 ; 693.130,36 ; 735.611,44 ; 735.611,44 ; 784.652,21 ; 740.886,73 ; 746.903,65 ; 746.903,65 ; 746.903,65 ; 1.379.825,69 ; 9.783.544,53 
PI;CRISTALANDIA DO PIAUI;2203008; 223.596,96 ; 245.956,65 ; 268.316,35 ; 290.676,04 ; 288.266,51 ; 305.934,01 ; 305.934,01 ; 326.329,61 ; 310.241,49 ; 310.886,47 ; 310.886,47 ; 310.886,47 ; 574.329,96 ; 4.072.241,00 
PI;CRISTINO CASTRO;2203107; 321.613,48 ; 353.774,83 ; 385.936,17 ; 418.097,52 ; 414.631,74 ; 440.044,00 ; 440.044,00 ; 469.380,27 ; 442.748,63 ; 446.744,35 ; 446.744,35 ; 446.744,35 ; 825.313,06 ; 5.851.816,77 
PI;CURIMATA;2203206; 313.356,46 ; 344.692,11 ; 376.027,75 ; 407.363,40 ; 419.524,31 ; 432.356,30 ; 432.356,30 ; 461.180,05 ; 435.013,67 ; 438.939,59 ; 438.939,59 ; 438.939,59 ; 810.894,58 ; 5.749.583,70 
PI;CURRAIS;2203230; 226.301,40 ; 248.931,53 ; 271.561,67 ; 294.191,81 ; 291.753,13 ; 309.634,32 ; 309.634,32 ; 330.276,61 ; 311.537,41 ; 314.348,98 ; 314.348,98 ; 314.348,98 ; 580.726,58 ; 4.117.595,72 
