 ANEXO V ;;;;;;;;;;;;;;;;
Portaria Interministerial MEC/MF nº 11, de 28 de Agosto de 2026;;;;;;;;;;;;;;;;
 Cronograma de Desembolso da Complementação da União-VAAT ao Fundeb no Ano de 2026 (art. 16, § 2º da Lei nº 14.113/2020) ;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
UF;Ente Federado;"Código
IBGE";Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;"Janeiro do
Ano Seguinte";Total
RS;CARAA;4304713; 37.183,49 ; 40.901,84 ; 44.620,18 ; 48.338,53 ; 52.119,41 ; 55.669,54 ; 55.669,54 ; 59.380,84 ; 60.119,75 ; 60.119,67 ; 60.119,67 ; 60.119,67 ; 111.064,79 ; 745.426,92 
RS;CERRO GRANDE;4305157; 19.677,43 ; 21.645,17 ; 23.612,92 ; 25.580,66 ; 27.590,29 ; 29.469,62 ; 29.469,62 ; 31.434,26 ; 33.368,42 ; 33.368,37 ; 33.368,37 ; 33.368,37 ; 61.644,59 ; 403.598,09 
RS;ERVAL GRANDE;4307203; 58.228,78 ; 64.051,66 ; 69.874,54 ; 75.697,42 ; 81.690,84 ; 87.255,23 ; 87.255,23 ; 93.072,25 ; 93.276,79 ; 93.276,67 ; 93.276,67 ; 93.276,67 ; 172.318,85 ; 1.162.551,60 
RS;HARMONIA;4309555; 4.848,83 ; 5.333,71 ; 5.818,60 ; 6.303,48 ; 6.740,71 ; 7.199,86 ; 7.199,86 ; 7.679,85 ; 7.451,43 ; 7.451,42 ; 7.451,42 ; 7.451,42 ; 13.765,72 ; 94.696,31 
RS;IRAI;4310504; 19.073,25 ; 20.980,57 ; 22.887,90 ; 24.795,22 ; 60.216,38 ; 64.318,03 ; 64.318,03 ; 68.605,90 ; 68.607,58 ; 68.607,49 ; 68.607,49 ; 68.607,49 ; 126.745,15 ; 746.370,48 
RS;LAJEADO DO BUGRE;4311429; 37.101,37 ; 40.811,51 ; 44.521,65 ; 48.231,78 ; 52.048,58 ; 55.593,89 ; 55.593,89 ; 59.300,15 ; 59.422,53 ; 59.422,46 ; 59.422,46 ; 59.422,46 ; 109.776,73 ; 740.669,46 
RS;MATO CASTELHANO;4312138; 28.585,03 ; 31.443,54 ; 34.302,04 ; 37.160,55 ; 40.089,43 ; 42.820,13 ; 42.820,13 ; 45.674,80 ; 45.916,93 ; 45.916,87 ; 45.916,87 ; 45.916,87 ; 84.826,60 ; 571.389,79 
RS;PARECI NOVO;4314035; 3.942,87 ; 4.337,15 ; 4.731,44 ; 5.125,73 ; 5.471,03 ; 5.843,69 ; 5.843,69 ; 6.233,27 ; 7.834,04 ; 7.834,03 ; 7.834,03 ; 7.834,03 ; 14.472,55 ; 87.337,55 
RS;PINHEIRINHO DO VALE;4314498; 37.642,40 ; 41.406,64 ; 45.170,88 ; 48.935,12 ; 52.788,89 ; 56.384,62 ; 56.384,62 ; 60.143,59 ; 60.193,57 ; 60.193,50 ; 60.193,50 ; 60.193,50 ; 111.201,15 ; 750.831,98 
RS;PORTO XAVIER;4315107; 66.420,37 ; 73.062,41 ; 79.704,44 ; 86.346,48 ; 93.147,34 ; 99.492,10 ; 99.492,10 ; 106.124,91 ; 106.216,52 ; 106.216,39 ; 106.216,39 ; 106.216,39 ; 196.223,60 ; 1.324.879,44 
RS;QUARAI;4315305; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 20.834,16 ; 20.834,13 ; 20.834,13 ; 20.834,13 ; 38.488,88 ; 121.825,43 
RS;SARANDI;4320107; -   ; -   ; -   ; -   ; 44.736,87 ; 47.784,13 ; 47.784,13 ; 50.969,74 ; 56.748,98 ; 56.748,91 ; 56.748,91 ; 56.748,91 ; 104.837,64 ; 523.108,22 
RS;TRES CACHOEIRAS;4321667; 18.305,50 ; 20.136,05 ; 21.966,60 ; 23.797,15 ; 63.810,01 ; 68.156,45 ; 68.156,45 ; 72.700,21 ; 72.609,66 ; 72.609,57 ; 72.609,57 ; 72.609,57 ; 134.138,55 ; 781.605,34 
SC;AGROLANDIA;4200200; 1.966,00 ; 2.162,60 ; 2.359,20 ; 2.555,80 ; 2.623,76 ; 2.802,48 ; 2.802,48 ; 2.989,31 ; 2.462,85 ; 2.462,85 ; 2.462,85 ; 2.462,85 ; 4.549,86 ; 34.662,89 
SC;ANITA GARIBALDI;4201000; 11.713,84 ; 12.885,22 ; 14.056,61 ; 15.227,99 ; 16.364,95 ; 17.479,66 ; 17.479,66 ; 18.644,97 ; 18.928,92 ; 18.928,90 ; 18.928,90 ; 18.928,90 ; 34.969,15 ; 234.537,67 
SC;ARMAZEM;4201505; 47.593,51 ; 52.352,86 ; 57.112,21 ; 61.871,56 ; 66.723,67 ; 71.268,57 ; 71.268,57 ; 76.019,81 ; 76.778,74 ; 76.778,65 ; 76.778,65 ; 76.778,65 ; 141.840,48 ; 953.165,93 
SC;BALNEARIO GAIVOTA;4202073; 79.558,40 ; 87.514,24 ; 95.470,08 ; 103.425,93 ; 111.496,12 ; 119.090,71 ; 119.090,71 ; 127.030,09 ; 126.838,65 ; 126.838,49 ; 126.838,49 ; 126.838,49 ; 234.320,77 ; 1.584.351,17 
SC;BALNEARIO RINCAO;4220000; 38.659,60 ; 42.525,56 ; 46.391,52 ; 50.257,48 ; 64.301,79 ; 68.681,72 ; 68.681,72 ; 73.260,50 ; 86.068,44 ; 86.068,33 ; 86.068,33 ; 86.068,33 ; 159.002,19 ; 956.035,51 
SC;BELA VISTA DO TOLDO;4202131; 11.570,88 ; 12.727,97 ; 13.885,06 ; 15.042,15 ; 16.150,35 ; 17.250,44 ; 17.250,44 ; 18.400,47 ; 22.815,91 ; 22.815,88 ; 22.815,88 ; 22.815,88 ; 42.149,96 ; 255.691,27 
SC;CAMBORIU;4203204; 1.226.338,32 ; 1.348.972,15 ; 1.471.605,98 ; 1.594.239,82 ; 1.720.340,87 ; 1.837.522,40 ; 1.837.522,40 ; 1.960.023,89 ; 2.019.393,23 ; 2.019.390,73 ; 2.019.390,73 ; 2.019.390,73 ; 3.730.611,30 ; 24.804.742,55 
SC;CAMPO ERE;4203501; 71.260,07 ; 78.386,08 ; 85.512,08 ; 92.638,09 ; 99.918,83 ; 106.724,84 ; 106.724,84 ; 113.839,82 ; 117.134,51 ; 117.134,37 ; 117.134,37 ; 117.134,37 ; 216.393,40 ; 1.439.935,67 
SC;FAXINAL DOS GUEDES;4205308; 26.810,39 ; 29.491,43 ; 32.172,47 ; 34.853,51 ; 37.496,14 ; 40.050,20 ; 40.050,20 ; 42.720,21 ; 42.350,35 ; 42.350,30 ; 42.350,30 ; 42.350,30 ; 78.237,75 ; 531.283,55 
SC;FORQUILHINHA;4205456; 20.986,46 ; 23.085,10 ; 25.183,75 ; 27.282,40 ; 29.123,34 ; 31.107,09 ; 31.107,09 ; 33.180,89 ; 31.987,97 ; 31.987,93 ; 31.987,93 ; 31.987,93 ; 59.094,34 ; 408.102,22 
SC;FRAIBURGO;4205506; 186.575,75 ; 205.233,32 ; 223.890,90 ; 242.548,47 ; 261.439,72 ; 279.247,76 ; 279.247,76 ; 297.864,28 ; 297.278,42 ; 297.278,06 ; 297.278,06 ; 297.278,06 ; 549.189,87 ; 3.714.350,43 
SC;GRAVATAL;4206207; 76.883,47 ; 84.571,82 ; 92.260,16 ; 99.948,51 ; 107.842,91 ; 115.188,66 ; 115.188,66 ; 122.867,91 ; 128.129,04 ; 128.128,88 ; 128.128,88 ; 128.128,88 ; 236.704,61 ; 1.563.972,39 
SC;GUABIRUBA;4206306; 199.154,48 ; 219.069,93 ; 238.985,38 ; 258.900,82 ; 279.245,13 ; 298.266,00 ; 298.266,00 ; 318.150,40 ; 318.237,14 ; 318.236,74 ; 318.236,74 ; 318.236,74 ; 587.908,84 ; 3.970.894,34 
SC;ILHOTA;4207106; 316.516,55 ; 348.168,21 ; 379.819,87 ; 411.471,52 ; 444.098,59 ; 474.348,49 ; 474.348,49 ; 505.971,74 ; 518.458,57 ; 518.457,93 ; 518.457,93 ; 518.457,93 ; 957.796,31 ; 6.386.372,13 
SC;IMARUI;4207205; 157.961,03 ; 173.757,13 ; 189.553,24 ; 205.349,34 ; 221.631,11 ; 236.727,58 ; 236.727,58 ; 252.509,42 ; 253.867,48 ; 253.867,16 ; 253.867,16 ; 253.867,16 ; 468.992,84 ; 3.158.678,23 
SC;IMBUIA;4207403; 19.978,23 ; 21.976,05 ; 23.973,87 ; 25.971,70 ; 27.976,24 ; 29.881,85 ; 29.881,85 ; 31.873,97 ; 31.933,34 ; 31.933,30 ; 31.933,30 ; 31.933,30 ; 58.993,46 ; 398.240,46 
SC;IRINEOPOLIS;4207908; 65.571,09 ; 72.128,20 ; 78.685,30 ; 85.242,41 ; 91.888,15 ; 98.147,14 ; 98.147,14 ; 104.690,29 ; 104.510,22 ; 104.510,09 ; 104.510,09 ; 104.510,09 ; 193.071,37 ; 1.305.611,58 
SC;LONTRAS;4209904; 123.718,69 ; 136.090,56 ; 148.462,43 ; 160.834,30 ; 173.527,90 ; 185.347,80 ; 185.347,80 ; 197.704,32 ; 197.977,70 ; 197.977,45 ; 197.977,45 ; 197.977,45 ; 365.742,48 ; 2.468.686,33 
SC;LUIZ ALVES;4210001; 21.546,54 ; 23.701,19 ; 25.855,85 ; 28.010,50 ; 30.100,66 ; 32.150,97 ; 32.150,97 ; 34.294,37 ; 33.863,65 ; 33.863,60 ; 33.863,60 ; 33.863,60 ; 62.559,47 ; 425.824,97 
SC;MONTE CARLO;4211058; 15.489,72 ; 17.038,70 ; 18.587,67 ; 20.136,64 ; 21.614,39 ; 23.086,66 ; 23.086,66 ; 24.625,77 ; 29.485,88 ; 29.485,84 ; 29.485,84 ; 29.485,84 ; 54.472,01 ; 336.081,62 
SC;PERITIBA;4212601; 5.471,30 ; 6.018,43 ; 6.565,56 ; 7.112,69 ; 7.640,41 ; 8.160,84 ; 8.160,84 ; 8.704,90 ; 8.583,49 ; 8.583,48 ; 8.583,48 ; 8.583,48 ; 15.857,09 ; 108.025,99 
SC;PESCARIA BRAVA;4212650; 16.459,47 ; 18.105,42 ; 19.751,37 ; 21.397,32 ; 22.987,89 ; 24.553,71 ; 24.553,71 ; 26.190,63 ; 25.837,36 ; 25.837,33 ; 25.837,33 ; 25.837,33 ; 47.731,76 ; 325.080,63 
SC;PETROLANDIA;4212700; 11.999,23 ; 13.199,16 ; 14.399,08 ; 15.599,00 ; 16.771,76 ; 17.914,17 ; 17.914,17 ; 19.108,45 ; 19.097,79 ; 19.097,77 ; 19.097,77 ; 19.097,77 ; 35.281,15 ; 238.577,27 
SC;PRAIA GRANDE;4213807; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 6.035,76 ; 6.035,75 ; 6.035,75 ; 6.035,75 ; 11.150,46 ; 35.293,47 
SC;PRESIDENTE GETULIO;4214003; 24.638,25 ; 27.102,07 ; 29.565,90 ; 32.029,72 ; 34.370,63 ; 36.711,79 ; 36.711,79 ; 39.159,25 ; 39.390,91 ; 39.390,87 ; 39.390,87 ; 39.390,87 ; 72.770,49 ; 490.623,41 
SC;RIO DO CAMPO;4214508; 5.111,02 ; 5.622,12 ; 6.133,22 ; 6.644,32 ; 7.109,63 ; 7.593,91 ; 7.593,91 ; 8.100,17 ; 14.792,25 ; 14.792,23 ; 14.792,23 ; 14.792,23 ; 27.327,12 ; 140.404,36 
SC;SANTA ROSA DO SUL;4215653; 62.298,88 ; 68.528,77 ; 74.758,66 ; 80.988,55 ; 87.342,50 ; 93.291,86 ; 93.291,86 ; 99.511,32 ; 99.696,20 ; 99.696,07 ; 99.696,07 ; 99.696,07 ; 184.178,01 ; 1.242.974,82 
SC;SANTA TEREZINHA;4215679; 21.636,07 ; 23.799,68 ; 25.963,28 ; 28.126,89 ; 30.297,04 ; 32.360,74 ; 32.360,74 ; 34.518,12 ; 34.368,62 ; 34.368,58 ; 34.368,58 ; 34.368,58 ; 63.492,36 ; 430.029,28 
SC;SANTO AMARO DA IMPERATRIZ;4215703; 100.215,41 ; 110.236,95 ; 120.258,49 ; 130.280,04 ; 140.384,95 ; 149.947,31 ; 149.947,31 ; 159.943,80 ; 173.992,10 ; 173.991,88 ; 173.991,88 ; 173.991,88 ; 321.431,67 ; 2.078.613,67 
SC;SAO JOAO DO ITAPERIU;4216354; 21.788,63 ; 23.967,49 ; 26.146,36 ; 28.325,22 ; 30.523,33 ; 32.602,43 ; 32.602,43 ; 34.775,93 ; 38.541,16 ; 38.541,12 ; 38.541,12 ; 38.541,12 ; 71.200,67 ; 456.097,01 
SC;SAO JOAO DO SUL;4216404; 185.561,20 ; 204.117,32 ; 222.673,45 ; 241.229,57 ; 260.379,99 ; 278.115,85 ; 278.115,85 ; 296.656,91 ; 297.708,29 ; 297.707,93 ; 297.707,93 ; 297.707,93 ; 549.984,00 ; 3.707.666,22 
SC;SAO LUDGERO;4217006; 4.683,95 ; 5.152,35 ; 5.620,75 ; 6.089,14 ; 6.417,89 ; 6.855,05 ; 6.855,05 ; 7.312,05 ; 9.892,37 ; 9.892,36 ; 9.892,36 ; 9.892,36 ; 18.275,11 ; 106.830,79 
SC;SEARA;4217501; 91.805,94 ; 100.986,54 ; 110.167,13 ; 119.347,73 ; 128.697,26 ; 137.463,51 ; 137.463,51 ; 146.627,74 ; 151.362,99 ; 151.362,80 ; 151.362,80 ; 151.362,80 ; 279.626,83 ; 1.857.637,58 
SC;SOMBRIO;4217709; 19.082,09 ; 20.990,30 ; 22.898,51 ; 24.806,72 ; 26.431,92 ; 28.232,33 ; 28.232,33 ; 30.114,49 ; 38.034,77 ; 38.034,72 ; 38.034,72 ; 38.034,72 ; 70.265,17 ; 423.192,79 
SC;TAIO;4217808; 37.454,07 ; 41.199,47 ; 44.944,88 ; 48.690,29 ; 52.360,84 ; 55.927,41 ; 55.927,41 ; 59.655,90 ; 76.071,15 ; 76.071,06 ; 76.071,06 ; 76.071,06 ; 140.533,29 ; 840.977,89 
SC;TIMBO GRANDE;4218251; 59.438,58 ; 65.382,43 ; 71.326,29 ; 77.270,15 ; 83.337,65 ; 89.014,21 ; 89.014,21 ; 94.948,50 ; 106.005,35 ; 106.005,22 ; 106.005,22 ; 106.005,22 ; 195.833,50 ; 1.249.586,53 
SC;WITMARSUM;4219408; 20.303,43 ; 22.333,77 ; 24.364,12 ; 26.394,46 ; 28.453,79 ; 30.391,93 ; 30.391,93 ; 32.418,06 ; 32.368,42 ; 32.368,38 ; 32.368,38 ; 32.368,38 ; 59.797,22 ; 404.322,27 
SE;AMPARO DE SAO FRANCISCO;2800100; 100.345,88 ; 110.380,47 ; 120.415,06 ; 130.449,65 ; 140.818,06 ; 150.409,92 ; 150.409,92 ; 160.437,25 ; 161.304,36 ; 161.304,16 ; 161.304,16 ; 161.304,16 ; 297.992,43 ; 2.006.875,48 
SE;AQUIDABA;2800209; 268.447,01 ; 295.291,72 ; 322.136,42 ; 348.981,12 ; 376.575,08 ; 402.225,61 ; 402.225,61 ; 429.040,65 ; 458.076,16 ; 458.075,59 ; 458.075,59 ; 458.075,59 ; 846.246,35 ; 5.523.472,50 
SE;ARAUA;2800407; 239.511,69 ; 263.462,85 ; 287.414,02 ; 311.365,19 ; 336.075,20 ; 358.967,06 ; 358.967,06 ; 382.898,19 ; 383.967,16 ; 383.966,68 ; 383.966,68 ; 383.966,68 ; 709.337,97 ; 4.783.866,43 
SE;AREIA BRANCA;2800506; 101.472,48 ; 111.619,73 ; 121.766,98 ; 131.914,23 ; 142.174,64 ; 151.858,90 ; 151.858,90 ; 161.982,83 ; 187.424,95 ; 187.424,71 ; 187.424,71 ; 187.424,71 ; 346.247,42 ; 2.170.595,19 
SE;BOQUIM;2800670; 75.786,53 ; 83.365,18 ; 90.943,84 ; 98.522,49 ; 106.143,19 ; 113.373,17 ; 113.373,17 ; 120.931,38 ; 149.444,99 ; 149.444,81 ; 149.444,81 ; 149.444,81 ; 276.083,54 ; 1.676.301,91 
SE;BREJO GRANDE;2800704; 257.320,56 ; 283.052,61 ; 308.784,67 ; 334.516,73 ; 361.105,00 ; 385.701,77 ; 385.701,77 ; 411.415,22 ; 412.726,20 ; 412.725,69 ; 412.725,69 ; 412.725,69 ; 762.467,20 ; 5.140.968,80 
SE;CAMPO DO BRITO;2801009; 82.087,62 ; 90.296,39 ; 98.505,15 ; 106.713,91 ; 115.073,23 ; 122.911,48 ; 122.911,48 ; 131.105,58 ; 164.148,92 ; 164.148,72 ; 164.148,72 ; 164.148,72 ; 303.247,47 ; 1.829.447,39 
SE;CANHOBA;2801108; 177.345,29 ; 195.079,82 ; 212.814,35 ; 230.548,88 ; 248.891,84 ; 265.845,18 ; 265.845,18 ; 283.568,19 ; 284.751,27 ; 284.750,92 ; 284.750,92 ; 284.750,92 ; 526.047,31 ; 3.544.990,07 
SE;CANINDE DE SAO FRANCISCO;2801207; 897.718,31 ; 987.490,14 ; 1.077.261,97 ; 1.167.033,80 ; 1.259.750,38 ; 1.345.558,65 ; 1.345.558,65 ; 1.435.262,55 ; 1.461.542,30 ; 1.461.540,49 ; 1.461.540,49 ; 1.461.540,49 ; 2.700.041,82 ; 18.061.840,04 
SE;CAPELA;2801306; 933.345,76 ; 1.026.680,33 ; 1.120.014,91 ; 1.213.349,48 ; 1.309.799,19 ; 1.399.016,55 ; 1.399.016,55 ; 1.492.284,32 ; 1.519.685,61 ; 1.519.683,73 ; 1.519.683,73 ; 1.519.683,73 ; 2.807.455,30 ; 18.779.699,19 
SE;CARIRA;2801405; 746.546,95 ; 821.201,65 ; 895.856,34 ; 970.511,04 ; 1.047.754,24 ; 1.119.122,33 ; 1.119.122,33 ; 1.193.730,49 ; 1.211.855,31 ; 1.211.853,81 ; 1.211.853,81 ; 1.211.853,81 ; 2.238.772,02 ; 15.000.034,13 
SE;CRISTINAPOLIS;2801702; 179.871,07 ; 197.858,18 ; 215.845,28 ; 233.832,39 ; 252.235,41 ; 269.416,50 ; 269.416,50 ; 287.377,60 ; 303.883,38 ; 303.883,01 ; 303.883,01 ; 303.883,01 ; 561.391,82 ; 3.682.777,16 
SE;DIVINA PASTORA;2802007; 55.381,42 ; 60.919,56 ; 66.457,70 ; 71.995,84 ; 77.639,17 ; 82.927,58 ; 82.927,58 ; 88.456,09 ; 97.960,74 ; 97.960,61 ; 97.960,61 ; 97.960,61 ; 180.971,94 ; 1.159.519,45 
SE;ESTANCIA;2802106; 25.972,85 ; 28.570,13 ; 31.167,42 ; 33.764,71 ; 35.772,86 ; 38.209,54 ; 38.209,54 ; 40.756,84 ; 74.888,55 ; 74.888,45 ; 74.888,45 ; 74.888,45 ; 138.348,56 ; 710.326,35 
SE;FREI PAULO;2802304; 411.640,45 ; 452.804,49 ; 493.968,54 ; 535.132,58 ; 577.709,15 ; 617.059,98 ; 617.059,98 ; 658.197,31 ; 660.464,45 ; 660.463,64 ; 660.463,64 ; 660.463,64 ; 1.220.136,85 ; 8.225.564,70 
SE;GARARU;2802403; 418.405,92 ; 460.246,51 ; 502.087,10 ; 543.927,69 ; 587.237,03 ; 627.236,85 ; 627.236,85 ; 669.052,64 ; 671.488,06 ; 671.487,22 ; 671.487,22 ; 671.487,22 ; 1.240.501,78 ; 8.361.882,09 
SE;GRACHO CARDOSO;2802601; 355.253,42 ; 390.778,76 ; 426.304,10 ; 461.829,44 ; 498.653,03 ; 532.618,92 ; 532.618,92 ; 568.126,85 ; 570.397,82 ; 570.397,12 ; 570.397,12 ; 570.397,12 ; 1.053.748,45 ; 7.101.521,07 
SE;ILHA DAS FLORES;2802700; 351.626,14 ; 386.788,77 ; 421.951,38 ; 457.114,00 ; 493.445,35 ; 527.056,52 ; 527.056,52 ; 562.193,62 ; 563.980,03 ; 563.979,33 ; 563.979,33 ; 563.979,33 ; 1.041.892,27 ; 7.025.042,59 
SE;INDIAROBA;2802809; 1.050.017,00 ; 1.155.018,70 ; 1.260.020,40 ; 1.365.022,10 ; 1.473.789,87 ; 1.574.177,51 ; 1.574.177,51 ; 1.679.122,67 ; 1.690.560,76 ; 1.690.558,66 ; 1.690.558,66 ; 1.690.558,66 ; 3.123.128,75 ; 21.016.711,25 
SE;ITABAIANA;2802908; 748.960,17 ; 823.856,19 ; 898.752,21 ; 973.648,23 ; 1.050.645,57 ; 1.122.210,60 ; 1.122.210,60 ; 1.197.024,64 ; 1.346.458,54 ; 1.346.456,87 ; 1.346.456,87 ; 1.346.456,87 ; 2.487.436,97 ; 15.810.574,33 
SE;ITABAIANINHA;2803005; 579.006,68 ; 636.907,34 ; 694.808,01 ; 752.708,68 ; 812.297,08 ; 867.626,93 ; 867.626,93 ; 925.468,72 ; 927.470,68 ; 927.469,53 ; 927.469,53 ; 927.469,53 ; 1.713.402,08 ; 11.559.731,72 
SE;ITABI;2803104; 2.582,89 ; 2.841,18 ; 3.099,47 ; 3.357,76 ; 3.569,74 ; 3.812,89 ; 3.812,89 ; 4.067,09 ; 3.862,37 ; 3.862,37 ; 3.862,37 ; 3.862,37 ; 7.135,33 ; 49.728,72 
SE;ITAPORANGA DAJUDA;2803203; 580.760,53 ; 638.836,58 ; 696.912,63 ; 754.988,69 ; 814.823,53 ; 870.325,47 ; 870.325,47 ; 928.347,17 ; 931.604,13 ; 931.602,98 ; 931.602,98 ; 931.602,98 ; 1.721.038,18 ; 11.602.771,32 
SE;JAPARATUBA;2803302; 226.602,18 ; 249.262,39 ; 271.922,61 ; 294.582,83 ; 317.843,78 ; 339.493,80 ; 339.493,80 ; 362.126,72 ; 363.206,67 ; 363.206,22 ; 363.206,22 ; 363.206,22 ; 670.985,22 ; 4.525.138,66 
SE;JAPOATA;2803401; 18.725,08 ; 20.597,58 ; 22.470,09 ; 24.342,60 ; 26.080,19 ; 27.856,65 ; 27.856,65 ; 29.713,76 ; 34.333,62 ; 34.333,58 ; 34.333,58 ; 34.333,58 ; 63.427,67 ; 398.404,63 
SE;LAGARTO;2803500; 557.337,22 ; 613.070,94 ; 668.804,66 ; 724.538,38 ; 781.424,25 ; 834.651,20 ; 834.651,20 ; 890.294,61 ; 1.012.055,97 ; 1.012.054,71 ; 1.012.054,71 ; 1.012.054,71 ; 1.869.664,29 ; 11.822.656,85 
SE;LARANJEIRAS;2803609; 2.079.676,40 ; 2.287.644,04 ; 2.495.611,68 ; 2.703.579,32 ; 2.919.047,97 ; 3.117.879,79 ; 3.117.879,79 ; 3.325.738,44 ; 3.338.639,90 ; 3.338.635,77 ; 3.338.635,77 ; 3.338.635,77 ; 6.167.777,29 ; 41.569.381,93 
SE;MACAMBIRA;2803708; 76.915,79 ; 84.607,37 ; 92.298,95 ; 99.990,53 ; 107.893,19 ; 115.242,37 ; 115.242,37 ; 122.925,19 ; 128.098,61 ; 128.098,45 ; 128.098,45 ; 128.098,45 ; 236.648,38 ; 1.564.158,10 
SE;MALHADA DOS BOIS;2803807; 206.348,95 ; 226.983,85 ; 247.618,74 ; 268.253,64 ; 289.607,62 ; 309.334,33 ; 309.334,33 ; 329.956,62 ; 331.136,79 ; 331.136,38 ; 331.136,38 ; 331.136,38 ; 611.739,55 ; 4.123.723,56 
SE;MALHADOR;2803906; 227.561,99 ; 250.318,19 ; 273.074,39 ; 295.830,58 ; 319.314,76 ; 341.064,98 ; 341.064,98 ; 363.802,64 ; 376.920,96 ; 376.920,49 ; 376.920,49 ; 376.920,49 ; 696.320,87 ; 4.616.035,81 
SE;MARUIM;2804003; 50.987,90 ; 56.086,69 ; 61.185,48 ; 66.284,28 ; 71.373,90 ; 76.235,55 ; 76.235,55 ; 81.317,92 ; 95.510,64 ; 95.510,52 ; 95.510,52 ; 95.510,52 ; 176.445,63 ; 1.098.195,10 
SE;MOITA BONITA;2804102; 189.420,40 ; 208.362,44 ; 227.304,48 ; 246.246,52 ; 265.788,02 ; 283.892,25 ; 283.892,25 ; 302.818,40 ; 304.274,67 ; 304.274,29 ; 304.274,29 ; 304.274,29 ; 562.114,67 ; 3.786.936,97 
SE;MONTE ALEGRE DE SERGIPE;2804201; 371.565,62 ; 408.722,18 ; 445.878,74 ; 483.035,30 ; 521.449,57 ; 556.968,26 ; 556.968,26 ; 594.099,48 ; 602.991,47 ; 602.990,73 ; 602.990,73 ; 602.990,73 ; 1.113.961,72 ; 7.464.612,79 
SE;MURIBECA;2804300; 166.051,87 ; 182.657,06 ; 199.262,24 ; 215.867,43 ; 233.021,07 ; 248.893,37 ; 248.893,37 ; 265.486,26 ; 274.458,05 ; 274.457,71 ; 274.457,71 ; 274.457,71 ; 507.031,72 ; 3.364.995,57 
SE;NEOPOLIS;2804409; 64.144,44 ; 70.558,89 ; 76.973,33 ; 83.387,78 ; 89.864,72 ; 95.985,88 ; 95.985,88 ; 102.384,94 ; 113.460,33 ; 113.460,19 ; 113.460,19 ; 113.460,19 ; 209.605,75 ; 1.342.732,51 
SE;NOSSA SENHORA APARECIDA;2804458; 68.348,76 ; 75.183,64 ; 82.018,52 ; 88.853,39 ; 95.868,85 ; 102.398,99 ; 102.398,99 ; 109.225,59 ; 109.387,89 ; 109.387,76 ; 109.387,76 ; 109.387,76 ; 202.082,36 ; 1.363.930,26 
SE;NOSSA SENHORA DA GLORIA;2804508; 1.032.996,41 ; 1.136.296,05 ; 1.239.595,69 ; 1.342.895,33 ; 1.449.663,99 ; 1.548.408,28 ; 1.548.408,28 ; 1.651.635,50 ; 1.732.877,94 ; 1.732.875,79 ; 1.732.875,79 ; 1.732.875,79 ; 3.201.305,17 ; 21.082.710,01 
SE;NOSSA SENHORA DAS DORES;2804607; 262.568,07 ; 288.824,88 ; 315.081,69 ; 341.338,50 ; 368.296,60 ; 393.383,23 ; 393.383,23 ; 419.608,78 ; 452.070,14 ; 452.069,58 ; 452.069,58 ; 452.069,58 ; 835.150,91 ; 5.425.914,77 
SE;NOSSA SENHORA DE LOURDES;2804706; 147.164,71 ; 161.881,18 ; 176.597,65 ; 191.314,13 ; 206.531,09 ; 220.599,02 ; 220.599,02 ; 235.305,62 ; 236.098,30 ; 236.098,01 ; 236.098,01 ; 236.098,01 ; 436.166,17 ; 2.940.550,92 
SE;NOSSA SENHORA DO SOCORRO;2804805; 483.070,53 ; 531.377,58 ; 579.684,63 ; 627.991,68 ; 676.757,24 ; 722.854,76 ; 722.854,76 ; 771.045,08 ; 962.960,29 ; 962.959,10 ; 962.959,10 ; 962.959,10 ; 1.778.965,32 ; 10.746.439,17 
SE;PACATUBA;2804904; 186.810,31 ; 205.491,34 ; 224.172,37 ; 242.853,40 ; 262.036,68 ; 279.885,38 ; 279.885,38 ; 298.544,41 ; 340.338,54 ; 340.338,12 ; 340.338,12 ; 340.338,12 ; 628.738,80 ; 3.969.770,97 
SE;PEDRA MOLE;2805000; 62.601,71 ; 68.861,88 ; 75.122,05 ; 81.382,22 ; 87.828,48 ; 93.810,94 ; 93.810,94 ; 100.065,00 ; 103.679,90 ; 103.679,77 ; 103.679,77 ; 103.679,77 ; 191.537,47 ; 1.269.739,90 
SE;PEDRINHAS;2805109; 18.593,81 ; 20.453,19 ; 22.312,57 ; 24.171,95 ; 25.967,19 ; 27.735,96 ; 27.735,96 ; 29.585,02 ; 36.783,64 ; 36.783,59 ; 36.783,59 ; 36.783,59 ; 67.953,84 ; 411.643,90 
SE;PIRAMBU;2805307; 253,26 ; 278,59 ; 303,92 ; 329,24 ; 219,94 ; 234,92 ; 234,92 ; 250,58 ; 7.257,25 ; 7.257,24 ; 7.257,24 ; 7.257,24 ; 13.407,00 ; 44.541,34 
SE;POCO REDONDO;2805406; 392.619,92 ; 431.881,91 ; 471.143,90 ; 510.405,89 ; 550.784,22 ; 588.301,05 ; 588.301,05 ; 627.521,12 ; 628.767,12 ; 628.766,34 ; 628.766,34 ; 628.766,34 ; 1.161.579,43 ; 7.837.604,63 
