ESCOLAS PÚBLICAS E CONVENIADAS QUE OFERECEM ATENDIMENTO EDUCACIONAL ESPECIALIZADO E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Dependência Administrativa;Código Entidade no INEP;Entidade;Segmento;Alunos Contemplados;Categoria;Conveniada
MT;VARZEA GRANDE;ESTADUAL;51043149;EE DEP EMANUEL PINHEIRO;AEE - MÉDIO; 6 ;;
MT;VARZEA GRANDE;ESTADUAL;51043068;EE DEPUTADO SALIM NADAF;AEE - FUNDAMENTAL; 14 ;;
MT;VARZEA GRANDE;ESTADUAL;51043068;EE DEPUTADO SALIM NADAF;AEE - MÉDIO; 5 ;;
MT;VARZEA GRANDE;ESTADUAL;51043157;EE DEPUTADO UBALDO MONTEIRO DA SILVA;AEE - FUNDAMENTAL; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51043157;EE DEPUTADO UBALDO MONTEIRO DA SILVA;AEE - MÉDIO; 13 ;;
MT;VARZEA GRANDE;ESTADUAL;51042860;EE DOM BOSCO;AEE - FUNDAMENTAL; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51088860;EE DUNGA RODRIGUES;AEE - FUNDAMENTAL; 16 ;;
MT;VARZEA GRANDE;ESTADUAL;51088860;EE DUNGA RODRIGUES;AEE - MÉDIO; 1 ;;
MT;VARZEA GRANDE;ESTADUAL;51190974;EE ERNANDY MAURICIO BARACAT DE ARRUDA;AEE - FUNDAMENTAL; 14 ;;
MT;VARZEA GRANDE;ESTADUAL;51190974;EE ERNANDY MAURICIO BARACAT DE ARRUDA;AEE - MÉDIO; 20 ;;
MT;VARZEA GRANDE;ESTADUAL;51065495;EE GOVERNADOR DANTE MARTINS DE OLIVEIRA;AEE - FUNDAMENTAL; 20 ;;
MT;VARZEA GRANDE;ESTADUAL;51065495;EE GOVERNADOR DANTE MARTINS DE OLIVEIRA;AEE - MÉDIO; 5 ;;
MT;VARZEA GRANDE;ESTADUAL;51065487;EE GOVERNADOR JOSE GARCIA NETO;AEE - FUNDAMENTAL; 15 ;;
MT;VARZEA GRANDE;ESTADUAL;51043173;EE IRENE GOMES DE CAMPOS;AEE - FUNDAMENTAL; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51043173;EE IRENE GOMES DE CAMPOS;AEE - MÉDIO; 4 ;;
MT;VARZEA GRANDE;ESTADUAL;51091364;EE JAIME VERISSIMO DE CAMPOS JUNIOR JAIMINHO;AEE - FUNDAMENTAL; 7 ;;
MT;VARZEA GRANDE;ESTADUAL;51091364;EE JAIME VERISSIMO DE CAMPOS JUNIOR JAIMINHO;AEE - MÉDIO; 8 ;;
MT;VARZEA GRANDE;ESTADUAL;51043378;EE JOSE LEITE DE MORAES;AEE - FUNDAMENTAL; 28 ;;
MT;VARZEA GRANDE;ESTADUAL;51043378;EE JOSE LEITE DE MORAES;AEE - MÉDIO; 4 ;;
MT;VARZEA GRANDE;ESTADUAL;51042851;EE MANOEL GOMES;AEE - FUNDAMENTAL; 11 ;;
MT;VARZEA GRANDE;ESTADUAL;51043335;EE MIGUEL BARACAT;AEE - FUNDAMENTAL; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51043335;EE MIGUEL BARACAT;AEE - MÉDIO; 4 ;;
MT;VARZEA GRANDE;ESTADUAL;51043408;EE MILITAR TIRADENTES TEN CEL PM LOUIRSON RODRIGUES BENEVIDES;AEE - FUNDAMENTAL; 13 ;;
MT;VARZEA GRANDE;ESTADUAL;51043408;EE MILITAR TIRADENTES TEN CEL PM LOUIRSON RODRIGUES BENEVIDES;AEE - MÉDIO; 5 ;;
MT;VARZEA GRANDE;ESTADUAL;51042525;EE MILTON FIGUEIREDO;AEE - FUNDAMENTAL; 28 ;;
MT;VARZEA GRANDE;ESTADUAL;51043050;EE PEDRO GARDES;AEE - FUNDAMENTAL; 15 ;;
MT;VARZEA GRANDE;ESTADUAL;51043050;EE PEDRO GARDES;AEE - MÉDIO; 3 ;;
MT;VARZEA GRANDE;ESTADUAL;51043076;EE PORFIRIA PAULA DE CAMPOS;AEE - FUNDAMENTAL; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51043076;EE PORFIRIA PAULA DE CAMPOS;AEE - MÉDIO; 2 ;;
MT;VARZEA GRANDE;ESTADUAL;51093138;EE PROF ELIZABETH MARIA BASTOS MINEIRO;AEE - FUNDAMENTAL; 14 ;;
MT;VARZEA GRANDE;ESTADUAL;51093138;EE PROF ELIZABETH MARIA BASTOS MINEIRO;AEE - MÉDIO; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51043041;EE PROF JERCY JACOB;AEE - FUNDAMENTAL; 10 ;;
MT;VARZEA GRANDE;ESTADUAL;51042843;EE PROF JOSE MENDES MARTINS;AEE - FUNDAMENTAL; 22 ;;
MT;VARZEA GRANDE;ESTADUAL;51042843;EE PROF JOSE MENDES MARTINS;AEE - MÉDIO; 7 ;;
MT;VARZEA GRANDE;ESTADUAL;51043203;EE PROF MARIA DA CUNHA BRUNO;AEE - FUNDAMENTAL; 8 ;;
MT;VARZEA GRANDE;ESTADUAL;51043203;EE PROF MARIA DA CUNHA BRUNO;AEE - MÉDIO; 8 ;;
MT;VARZEA GRANDE;ESTADUAL;51043211;EE PROF MARIA LEITE MARCOSKI;AEE - FUNDAMENTAL; 16 ;;
MT;VARZEA GRANDE;ESTADUAL;51043211;EE PROF MARIA LEITE MARCOSKI;AEE - MÉDIO; 7 ;;
MT;VARZEA GRANDE;ESTADUAL;51093120;EE PROF MARLENE MARQUES DE BARROS;AEE - FUNDAMENTAL; 7 ;;
MT;VARZEA GRANDE;ESTADUAL;51093120;EE PROF MARLENE MARQUES DE BARROS;AEE - MÉDIO; 4 ;;
MT;VARZEA GRANDE;ESTADUAL;51043106;EE PROF VANIL STABILITO;AEE - FUNDAMENTAL; 12 ;;
MT;VARZEA GRANDE;ESTADUAL;51043106;EE PROF VANIL STABILITO;AEE - MÉDIO; 6 ;;
MT;VARZEA GRANDE;MUNICIPAL;51088940;EMEB ABDALA JOSE DE ALMEIDA;AEE - FUNDAMENTAL; 17 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043262;EMEB ANA ROSA DA SILVA;AEE - FUNDAMENTAL; 11 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043262;EMEB ANA ROSA DA SILVA;AEE - INFANTIL; 23 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042924;EMEB ANTONIO JOAQUIM DE ARRUDA;AEE - FUNDAMENTAL; 28 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042924;EMEB ANTONIO JOAQUIM DE ARRUDA;AEE - INFANTIL; 28 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043289;EMEB APOLONIO FRUTUOSO DA SILVA;AEE - FUNDAMENTAL; 18 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043289;EMEB APOLONIO FRUTUOSO DA SILVA;AEE - INFANTIL; 14 ;;
MT;VARZEA GRANDE;MUNICIPAL;51061830;EMEB BENEDITA BERNARDINA CURVO;AEE - FUNDAMENTAL; 9 ;;
MT;VARZEA GRANDE;MUNICIPAL;51088738;EMEB DEPUTADO ARY LEITE DE CAMPOS;AEE - FUNDAMENTAL; 17 ;;
MT;VARZEA GRANDE;MUNICIPAL;51088738;EMEB DEPUTADO ARY LEITE DE CAMPOS;AEE - INFANTIL; 5 ;;
MT;VARZEA GRANDE;MUNICIPAL;51093430;EMEB EDNILSON FRANCISCO KOLLING;AEE - FUNDAMENTAL; 14 ;;
MT;VARZEA GRANDE;MUNICIPAL;51093430;EMEB EDNILSON FRANCISCO KOLLING;AEE - INFANTIL; 17 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043254;EMEB EUNICE CESAR DE MELLO;AEE - FUNDAMENTAL; 19 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043254;EMEB EUNICE CESAR DE MELLO;AEE - INFANTIL; 9 ;;
MT;VARZEA GRANDE;MUNICIPAL;51061872;EMEB GONCALO DOMINGOS DE CAMPOS - CAIC;AEE - FUNDAMENTAL; 15 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042711;EMEB HONORATO PEDROSO DE BARROS;AEE - FUNDAMENTAL; 17 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042711;EMEB HONORATO PEDROSO DE BARROS;AEE - INFANTIL; 6 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042835;EMEB MANOEL JOAO DE ARRUDA;AEE - FUNDAMENTAL; 14 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042835;EMEB MANOEL JOAO DE ARRUDA;AEE - INFANTIL; 1 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042738;EMEB NAIR DE OLIVEIRA CORREA;AEE - FUNDAMENTAL; 15 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042738;EMEB NAIR DE OLIVEIRA CORREA;AEE - INFANTIL; 24 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042908;EMEB PROFª ANGELA JARDIM BOTELHO;AEE - FUNDAMENTAL; 22 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042908;EMEB PROFª ANGELA JARDIM BOTELHO;AEE - INFANTIL; 8 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043270;EMEB PROF ANTONIO SALUSTIO AREIAS;AEE - FUNDAMENTAL; 16 ;;
MT;VARZEA GRANDE;MUNICIPAL;51043270;EMEB PROF ANTONIO SALUSTIO AREIAS;AEE - INFANTIL; 7 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042940;EMEB PROFª JUVENILIA M DE OLIVEIRA;AEE - FUNDAMENTAL; 4 ;;
MT;VARZEA GRANDE;MUNICIPAL;51042940;EMEB PROFª JUVENILIA M DE OLIVEIRA;AEE - INFANTIL; 6 ;;
MT;VARZEA GRANDE;MUNICIPAL;51116804;EMEB PROFª MARIA PEDROSA DE MIRANDA;AEE - FUNDAMENTAL; 8 ;;
MT;VARZEA GRANDE;MUNICIPAL;51116804;EMEB PROFª MARIA PEDROSA DE MIRANDA;AEE - INFANTIL; 24 ;;
MT;VARZEA GRANDE;MUNICIPAL;51056747;EMEB PROFª SALVELINA FERREIRA DA SILVA;AEE - FUNDAMENTAL; 21 ;;
MT;VERA;ESTADUAL;51016800;EE NOSSA SENHORA DO PERPETUO SOCORRO;AEE - FUNDAMENTAL; 21 ;;
MT;VERA;ESTADUAL;51016800;EE NOSSA SENHORA DO PERPETUO SOCORRO;AEE - MÉDIO; 13 ;;
MT;VERA;MUNICIPAL;51059940;EMEI PROFESSORA SILVIA HELENA MACHADO;AEE - INFANTIL; 24 ;;
MT;VERA;MUNICIPAL;51057980;ESCOLA URB MUN ALOIZIO JACOB WEBLER;AEE - FUNDAMENTAL; 26 ;;
MT;VERA;MUNICIPAL;51016559;EUM NILZA DE OLIVEIRA PIPINO;AEE - FUNDAMENTAL; 13 ;;
MT;VILA BELA DA SANTISSIMA TRINDADE;ESTADUAL;51025639;EE VERENA LEITE DE BRITO;AEE - FUNDAMENTAL; 15 ;;
MT;VILA BELA DA SANTISSIMA TRINDADE;ESTADUAL;51025639;EE VERENA LEITE DE BRITO;AEE - MÉDIO; 7 ;;
MT;VILA BELA DA SANTISSIMA TRINDADE;MUNICIPAL;51025590;EMPG RICARDO FRANCO;AEE - FUNDAMENTAL; 16 ;;
MT;VILA RICA;MUNICIPAL;51067374;CMEI GOTINHAS DO SABER;AEE - FUNDAMENTAL; 8 ;;
MT;VILA RICA;MUNICIPAL;51067374;CMEI GOTINHAS DO SABER;AEE - INFANTIL; 14 ;;
MT;VILA RICA;MUNICIPAL;51021080;E M PROFª ILMA VALADARES DE ARAGAO;AEE - FUNDAMENTAL; 16 ;;
MT;VILA RICA;MUNICIPAL;51021080;E M PROFª ILMA VALADARES DE ARAGAO;AEE - INFANTIL; 3 ;;
MT;VILA RICA;ESTADUAL;51021099;EE MARIA ESTHER PERES;AEE - FUNDAMENTAL; 23 ;;
MT;VILA RICA;ESTADUAL;51021099;EE MARIA ESTHER PERES;AEE - MÉDIO; 5 ;;
MT;VILA RICA;ESTADUAL;51091917;EE MILITAR TIRADENTES SD PM ANTONIO EUSTAQUIO DE PAULA;AEE - FUNDAMENTAL; 6 ;;
MT;VILA RICA;ESTADUAL;51091917;EE MILITAR TIRADENTES SD PM ANTONIO EUSTAQUIO DE PAULA;AEE - MÉDIO; 3 ;;
MT;VILA RICA;MUNICIPAL;51063514;EM ALAIR ALVARES FERNANDES;AEE - FUNDAMENTAL; 10 ;;
MT;VILA RICA;MUNICIPAL;51063514;EM ALAIR ALVARES FERNANDES;AEE - INFANTIL; 5 ;;
MT;VILA RICA;MUNICIPAL;51021340;ESCOLA MUNICIPAL VILA NOVA;AEE - FUNDAMENTAL; 16 ;;
PA;ABAETETUBA;ESTADUAL;15169944;ANEXO EE PEDRO TEIXEIRA - RIO CAMPOMPEMA;AEE - FUNDAMENTAL; 7 ;;
PA;ABAETETUBA;ESTADUAL;15169944;ANEXO EE PEDRO TEIXEIRA - RIO CAMPOMPEMA;AEE - MÉDIO; 1 ;;
PA;ABAETETUBA;ESTADUAL;15169057;ANEXO EE PROF BASILIO DE CARVALHO - RIO QUIANDUBA;AEE - FUNDAMENTAL; 4 ;;
PA;ABAETETUBA;ESTADUAL;15169057;ANEXO EE PROF BASILIO DE CARVALHO - RIO QUIANDUBA;AEE - MÉDIO; 3 ;;
PA;ABAETETUBA;PARTICULAR;15587843;ASSOCIACAO BENEFICENTE DE EDUCACAO E NEUROFUNCIONAL MILTOM MELO;AEE - FUNDAMENTAL; 79 ; Filantrópica ; Municipal 
PA;ABAETETUBA;PARTICULAR;15587843;ASSOCIACAO BENEFICENTE DE EDUCACAO E NEUROFUNCIONAL MILTOM MELO;AEE - INFANTIL; 45 ; Filantrópica ; Municipal 
PA;ABAETETUBA;ESTADUAL;15236005;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DE ABAETETUBA;AEE - FUNDAMENTAL; 49 ;;
PA;ABAETETUBA;ESTADUAL;15236005;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DE ABAETETUBA;AEE - MÉDIO; 27 ;;
PA;ABAETETUBA;ESTADUAL;15145450;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROF MARIA OSCARINA SILVA PEREIRA;AEE - FUNDAMENTAL; 32 ;;
PA;ABAETETUBA;ESTADUAL;15145450;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PROF MARIA OSCARINA SILVA PEREIRA;AEE - MÉDIO; 11 ;;
PA;ABAETETUBA;MUNICIPAL;15145425;E M E F ACENDENDO AS LUZES;AEE - FUNDAMENTAL; 17 ;;
PA;ABAETETUBA;MUNICIPAL;15145425;E M E F ACENDENDO AS LUZES;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15065740;E M E F COMANDANTE GERMANO;AEE - FUNDAMENTAL; 26 ;;
PA;ABAETETUBA;MUNICIPAL;15065740;E M E F COMANDANTE GERMANO;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15553752;E M E F DR FRANCISCO LEITE LOPES;AEE - FUNDAMENTAL; 19 ;;
PA;ABAETETUBA;MUNICIPAL;15553752;E M E F DR FRANCISCO LEITE LOPES;AEE - INFANTIL; 12 ;;
PA;ABAETETUBA;MUNICIPAL;15540901;E M E F DR VICENTE MAUES;AEE - FUNDAMENTAL; 64 ;;
PA;ABAETETUBA;MUNICIPAL;15540901;E M E F DR VICENTE MAUES;AEE - INFANTIL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15066363;E M E F JOAQUIM MENDES CONTENTE;AEE - FUNDAMENTAL; 30 ;;
PA;ABAETETUBA;MUNICIPAL;15066363;E M E F JOAQUIM MENDES CONTENTE;AEE - INFANTIL; 5 ;;
PA;ABAETETUBA;MUNICIPAL;15065430;E M E F MARIUADIR SANTOS;AEE - FUNDAMENTAL; 32 ;;
PA;ABAETETUBA;MUNICIPAL;15065430;E M E F MARIUADIR SANTOS;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15541622;E M E F PROF LAURA DOS SANTOS RIBEIRO;AEE - FUNDAMENTAL; 32 ;;
PA;ABAETETUBA;MUNICIPAL;15541622;E M E F PROF LAURA DOS SANTOS RIBEIRO;AEE - INFANTIL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15066592;E M E F PROF MARIA ZAIDE CARDOSO;AEE - FUNDAMENTAL; 18 ;;
PA;ABAETETUBA;MUNICIPAL;15066592;E M E F PROF MARIA ZAIDE CARDOSO;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15064786;E M E F PROF MAXIMIANO ANTONIO RODRIGUES;AEE - FUNDAMENTAL; 27 ;;
PA;ABAETETUBA;MUNICIPAL;15064786;E M E F PROF MAXIMIANO ANTONIO RODRIGUES;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15572188;E M E F SANTA LUZIA;AEE - FUNDAMENTAL; 33 ;;
PA;ABAETETUBA;MUNICIPAL;15129004;E M E I F BOA ESPERANCA;AEE - FUNDAMENTAL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15129004;E M E I F BOA ESPERANCA;AEE - INFANTIL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15064255;E M E I F CAMINHO DA ESPERANCA;AEE - FUNDAMENTAL; 15 ;;
PA;ABAETETUBA;MUNICIPAL;15064255;E M E I F CAMINHO DA ESPERANCA;AEE - INFANTIL; 26 ;;
PA;ABAETETUBA;MUNICIPAL;15065090;E M E I F DIONISIO HAGE;AEE - FUNDAMENTAL; 32 ;;
PA;ABAETETUBA;MUNICIPAL;15065090;E M E I F DIONISIO HAGE;AEE - INFANTIL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15548163;E M E I F GOV MAGALHAES BARATA;AEE - FUNDAMENTAL; 27 ;;
PA;ABAETETUBA;MUNICIPAL;15548163;E M E I F GOV MAGALHAES BARATA;AEE - INFANTIL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15066371;E M E I F MARIUADIR SANTOS;AEE - FUNDAMENTAL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15066371;E M E I F MARIUADIR SANTOS;AEE - INFANTIL; 5 ;;
PA;ABAETETUBA;MUNICIPAL;15065901;E M E I F N SRA DA LUZ;AEE - FUNDAMENTAL; 11 ;;
PA;ABAETETUBA;MUNICIPAL;15065901;E M E I F N SRA DA LUZ;AEE - INFANTIL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15541657;E M E I F N SRA DA PAZ;AEE - FUNDAMENTAL; 5 ;;
PA;ABAETETUBA;MUNICIPAL;15541657;E M E I F N SRA DA PAZ;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15066053;E M E I F PEDRO FERREIRA COSTA;AEE - FUNDAMENTAL; 32 ;;
PA;ABAETETUBA;MUNICIPAL;15065308;E M E I F PROF MANOEL P FERREIRA;AEE - FUNDAMENTAL; 9 ;;
PA;ABAETETUBA;MUNICIPAL;15065308;E M E I F PROF MANOEL P FERREIRA;AEE - INFANTIL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15066584;E M E I F PROF MARIA DA CONCEICAO CARDOSO FEIO;AEE - FUNDAMENTAL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15066584;E M E I F PROF MARIA DA CONCEICAO CARDOSO FEIO;AEE - INFANTIL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15065316;E M E I F PROF MAXIMIANO ANTONIO RODRIGUES;AEE - FUNDAMENTAL; 13 ;;
PA;ABAETETUBA;MUNICIPAL;15065316;E M E I F PROF MAXIMIANO ANTONIO RODRIGUES;AEE - INFANTIL; 4 ;;
PA;ABAETETUBA;MUNICIPAL;15064700;E M E I F SAGRADO CORACAO DE JESUS;AEE - FUNDAMENTAL; 9 ;;
PA;ABAETETUBA;MUNICIPAL;15066002;E M E I F SAGRADO CORACAO DE JESUS;AEE - FUNDAMENTAL; 6 ;;
PA;ABAETETUBA;MUNICIPAL;15064700;E M E I F SAGRADO CORACAO DE JESUS;AEE - INFANTIL; 4 ;;
PA;ABAETETUBA;MUNICIPAL;15066002;E M E I F SAGRADO CORACAO DE JESUS;AEE - INFANTIL; 2 ;;
PA;ABAETETUBA;MUNICIPAL;15532267;E M E I F SANTA TEREZINHA;AEE - FUNDAMENTAL; 8 ;;
PA;ABAETETUBA;MUNICIPAL;15532267;E M E I F SANTA TEREZINHA;AEE - INFANTIL; 5 ;;
PA;ABAETETUBA;MUNICIPAL;15066851;E M E I F SAO JOAO BATISTA;AEE - FUNDAMENTAL; 17 ;;
PA;ABAETETUBA;MUNICIPAL;15066851;E M E I F SAO JOAO BATISTA;AEE - INFANTIL; 4 ;;
PA;ABAETETUBA;MUNICIPAL;15065529;E M E I F SAO SEBASTIAO;AEE - FUNDAMENTAL; 6 ;;
PA;ABAETETUBA;MUNICIPAL;15065529;E M E I F SAO SEBASTIAO;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15548155;EMEF CONEGO LUIS VARELA;AEE - FUNDAMENTAL; 29 ;;
PA;ABAETETUBA;MUNICIPAL;15548155;EMEF CONEGO LUIS VARELA;AEE - INFANTIL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15541860;EMEF DOM ANGELO FROSI;AEE - FUNDAMENTAL; 143 ;;
PA;ABAETETUBA;MUNICIPAL;15541860;EMEF DOM ANGELO FROSI;AEE - INFANTIL; 63 ;;
PA;ABAETETUBA;MUNICIPAL;15067173;EMEF MARIA DO CARMO ARAUJO DOS SANTOS;AEE - FUNDAMENTAL; 24 ;;
PA;ABAETETUBA;MUNICIPAL;15226425;EMEI MARIA LORENZA CIVALLERI;AEE - INFANTIL; 22 ;;
PA;ABAETETUBA;MUNICIPAL;15067220;EMEI ROSA MAUES CARVALHO;AEE - INFANTIL; 9 ;;
PA;ABAETETUBA;MUNICIPAL;15067041;EMEIF NOSSA SENHORA DA CONCEICAO;AEE - FUNDAMENTAL; 4 ;;
PA;ABAETETUBA;MUNICIPAL;15067041;EMEIF NOSSA SENHORA DA CONCEICAO;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15065871;EMEIF NOSSA SENHORA DE FATIMA;AEE - FUNDAMENTAL; 6 ;;
PA;ABAETETUBA;MUNICIPAL;15065871;EMEIF NOSSA SENHORA DE FATIMA;AEE - INFANTIL; 1 ;;
PA;ABAETETUBA;MUNICIPAL;15064662;EMEIF NOSSA SRA DAS GRACAS;AEE - FUNDAMENTAL; 15 ;;
PA;ABAETETUBA;MUNICIPAL;15065561;EMEIF SANTO ANTONIO;AEE - FUNDAMENTAL; 4 ;;
PA;ABAETETUBA;MUNICIPAL;15065561;EMEIF SANTO ANTONIO;AEE - INFANTIL; 3 ;;
PA;ABAETETUBA;MUNICIPAL;15064301;EMEIF SAO JOSE;AEE - FUNDAMENTAL; 11 ;;
PA;ABAETETUBA;MUNICIPAL;15064301;EMEIF SAO JOSE;AEE - INFANTIL; 10 ;;
PA;ABAETETUBA;MUNICIPAL;15160165;EMEIF VALDECIR SANTANA NASCIMENTO DOS SANTOS;AEE - FUNDAMENTAL; 7 ;;
PA;ABAETETUBA;ESTADUAL;15066878;ESCOLA ESTADUAL CRISTO REDENTOR;AEE - FUNDAMENTAL; 60 ;;
PA;ABAETETUBA;ESTADUAL;15096700;ESCOLA ESTADUAL CRISTO TRABALHADOR;AEE - MÉDIO; 43 ;;
PA;ABAETETUBA;ESTADUAL;15163768;ESCOLA ESTADUAL DO CAMPO PROFA BENEDITA LIMA ARAUJO;AEE - FUNDAMENTAL; 11 ;;
PA;ABAETETUBA;ESTADUAL;15163768;ESCOLA ESTADUAL DO CAMPO PROFA BENEDITA LIMA ARAUJO;AEE - MÉDIO; 7 ;;
PA;ABAETETUBA;ESTADUAL;15064905;ESCOLA ESTADUAL ESMERINA BOU HABIB;AEE - FUNDAMENTAL; 16 ;;
PA;ABAETETUBA;ESTADUAL;15064905;ESCOLA ESTADUAL ESMERINA BOU HABIB;AEE - MÉDIO; 24 ;;
PA;ABAETETUBA;ESTADUAL;15576396;ESCOLA ESTADUAL IRMA STELLA MARIA;AEE - FUNDAMENTAL; 14 ;;
PA;ABAETETUBA;ESTADUAL;15576396;ESCOLA ESTADUAL IRMA STELLA MARIA;AEE - MÉDIO; 17 ;;
PA;ABAETETUBA;ESTADUAL;15064646;ESCOLA ESTADUAL PEDRO TEIXEIRA;AEE - FUNDAMENTAL; 25 ;;
PA;ABAETETUBA;ESTADUAL;15064646;ESCOLA ESTADUAL PEDRO TEIXEIRA;AEE - MÉDIO; 9 ;;
PA;ABAETETUBA;ESTADUAL;15064450;ESCOLA ESTADUAL PROF BASILIO DE CARVALHO;AEE - FUNDAMENTAL; 29 ;;
PA;ABAETETUBA;ESTADUAL;15064450;ESCOLA ESTADUAL PROF BASILIO DE CARVALHO;AEE - MÉDIO; 14 ;;
PA;ABAETETUBA;ESTADUAL;15555186;ESCOLA ESTADUAL PROF BENVINDA DE ARAUJO PONTES;AEE - FUNDAMENTAL; 5 ;;
PA;ABAETETUBA;ESTADUAL;15555186;ESCOLA ESTADUAL PROF BENVINDA DE ARAUJO PONTES;AEE - MÉDIO; 34 ;;
PA;ABAETETUBA;ESTADUAL;15064360;ESCOLA ESTADUAL PROF BERNARDINO PEREIRA DE BARROS;AEE - FUNDAMENTAL; 2 ;;
PA;ABAETETUBA;ESTADUAL;15064360;ESCOLA ESTADUAL PROF BERNARDINO PEREIRA DE BARROS;AEE - MÉDIO; 34 ;;
PA;ABAETETUBA;ESTADUAL;15064417;ESCOLA ESTADUAL PROF CARMEM CARDOSO FERREIRA;AEE - FUNDAMENTAL; 11 ;;
PA;ABAETETUBA;ESTADUAL;15064417;ESCOLA ESTADUAL PROF CARMEM CARDOSO FERREIRA;AEE - MÉDIO; 6 ;;
PA;ABAETETUBA;ESTADUAL;15064654;ESCOLA ESTADUAL PROF LEONARDO NEGRAO DE SOUSA;AEE - FUNDAMENTAL; 5 ;;
PA;ABAETETUBA;ESTADUAL;15064654;ESCOLA ESTADUAL PROF LEONARDO NEGRAO DE SOUSA;AEE - MÉDIO; 13 ;;
PA;ABAETETUBA;ESTADUAL;15065006;ESCOLA ESTADUAL PROF LEONIDAS MONTE;AEE - FUNDAMENTAL; 12 ;;
PA;ABAETETUBA;ESTADUAL;15065006;ESCOLA ESTADUAL PROF LEONIDAS MONTE;AEE - MÉDIO; 21 ;;
PA;ABAETETUBA;ESTADUAL;15064280;ESCOLA ESTADUAL SAO FRANCISCO XAVIER;AEE - FUNDAMENTAL; 56 ;;
PA;ABAETETUBA;ESTADUAL;15064280;ESCOLA ESTADUAL SAO FRANCISCO XAVIER;AEE - MÉDIO; 32 ;;
PA;ABAETETUBA;ESTADUAL;15067157;ESCOLA ESTADUAL SAO MIGUEL DE BEJA;AEE - FUNDAMENTAL; 12 ;;
PA;ABAETETUBA;ESTADUAL;15067157;ESCOLA ESTADUAL SAO MIGUEL DE BEJA;AEE - MÉDIO; 3 ;;
PA;ABAETETUBA;ESTADUAL;15064514;ESCOLA ESTADUAL TEREZINHA DE JESUS F LIMA;AEE - FUNDAMENTAL; 1 ;;
PA;ABAETETUBA;ESTADUAL;15064514;ESCOLA ESTADUAL TEREZINHA DE JESUS F LIMA;AEE - MÉDIO; 36 ;;
PA;ABEL FIGUEIREDO;MUNICIPAL;15116190;EMEI MEU PEQUENO PARAISO;AEE - FUNDAMENTAL; 16 ;;
PA;ABEL FIGUEIREDO;MUNICIPAL;15116190;EMEI MEU PEQUENO PARAISO;AEE - INFANTIL; 6 ;;
