;;;;;;;;
ESCOLAS DE EDUCAÇÃO PROFISSIONAL E MATRÍCULAS CONSIDERADAS NO FUNDEB 2026;;;;;;;;
UF;Município;Código da Escola no INEP;CNPJ;Entidade;Segmento;Categoria;Conveniada; Número de Alunos 
RJ;NILOPOLIS;33055025;;CE JOAQUIM DE ALMEIDA FLORES;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;NILOPOLIS;33099049;;CIEP 230 MANOEL MALAQUIAS GURGEL DA SILVA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;NITEROI;33055785;;CE ZULEIKA RAPOSO VALLADARES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NITEROI;33056498;;CE MANUEL DE ABREU;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NITEROI;33056560;;CE PINTO LIMA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NITEROI;33057508;;LICEU NILO PECANHA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058202;;CIEP 200 PROFESSOR TERLI FIORAVANTE DA ROCHA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058270;;CIEP 359 CHARLES PERRAULT;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058300;;CIEP 390 CHAO DE ESTRELAS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058377;;CIEP 117 CARLOS DRUMMOND DE ANDRADE BRASIL ESTADOS UNIDOS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058458;;CIEP 196 SAO TEODORO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058474;;CIEP 134 VEREADOR JOSE LOPES DE ARAUJO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058601;;CE CALIFORNIA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;NOVA IGUACU;33058636;;CE ENGENHEIRO AREA LEAO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058652;;CE FRANCISCO ASSUMPCAO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058687;;CE JOSE BONIFACIO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058733;;CE PROFESSORA EVANGELINA SOARES DE MOURA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058741;;CE PROFESSORA MARIA JOSE RAUNHEITTI DUCCINI;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33058768;;CE SARGENTO ANTONIO ERNESTO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;NOVA IGUACU;33058776;;CE VICENTINA GOULART;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;4,00
RJ;NOVA IGUACU;33059152;;CE ALFREDO NEVES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;NOVA IGUACU;33059209;;CE BERNARDINO MELO JUNIOR;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;NOVA IGUACU;33059225;;CE CAPITAO JOAQUIM QUARESMA DE OLIVEIRA BRASILPERU;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33059284;;CE LEOPOLDO MACHADO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33059454;;CE SANTO ANTONIO DE PADUA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33059462;;CE VEREADOR PERCY BATISTA CRISPIN;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;NOVA IGUACU;33060169;;ESCOLA TECNICA ESTADUAL JOAO LUIZ DO NASCIMENTO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;16,00
RJ;NOVA IGUACU;33060177;;CIEP 358 ALBERTO PASQUALINI;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33060274;;IE RANGEL PESTANA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33060274;;IE RANGEL PESTANA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;6,00
RJ;NOVA IGUACU;33060746;;CE SANTA RITA DE CASSIA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33060827;;CE FIGUEIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33060843;;CE MARIA EMILIA AMARAL FONTOURA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;NOVA IGUACU;33100322;;CIEP 168 HILDA SILVEIRA RODRIGUES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;NOVA IGUACU;33142270;;CE DOM ADRIANO HIPOLITO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;6,00
RJ;NOVA IGUACU;33142270;;CE DOM ADRIANO HIPOLITO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;PARACAMBI;33038872;;CIEP 500 ANTONIO BOTELHO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;7,00
RJ;PARACAMBI;33038880;;CIEP 152 GARRINCHA ALEGRIA DO POVO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;13,00
RJ;PARACAMBI;33038929;;CE PRESIDENTE RODRIGUES ALVES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;17,00
RJ;PARAIBA DO SUL;33017093;;CE MARIA ZULMIRA TORRES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;PATY DO ALFERES;33103771;;CIEP 278 JOAQUIM OSORIO DUQUE ESTRADA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;PETROPOLIS;33040141;;CE PRINCESA ISABEL;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;PETROPOLIS;33040400;;CE CARDOSO FONTES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;PETROPOLIS;33041210;;CIEP 137 CECILIA MEIRELES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;PETROPOLIS;33041253;;CE IRMA CECILIA JARDIM;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;QUEIMADOS;33061750;;CE SAO CRISTOVAO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;QUEIMADOS;33061866;;CE DOM JOAO VI;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;QUEIMADOS;33061939;;CE SAO JOAO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;QUEIMADOS;33097062;;CIEP 355 ROQUETE PINTO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;4,00
RJ;QUEIMADOS;33097062;;CIEP 355 ROQUETE PINTO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;RESENDE;33031401;;CE PEDRO BRAILE NETO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;RESENDE;33031428;;CE MARECHAL SOUZA DANTAS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RESENDE;33031479;;CE DOUTOR JOAO MAIA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RESENDE;33031509;;CE OLIVEIRA BOTELHO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;6,00
RJ;RESENDE;33031720;;CE OLAVO BILAC;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;RESENDE;33031738;;CE PROFESSOR JOSE MEDEIROS DE CAMARGO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33062676;;CE SOUZA AGUIAR;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33063397;;CE SENOR ABRAVANEL;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33064644;;CE INFANTE DOM HENRIQUE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33064652;;CE PEDRO ALVARES CABRAL;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33066035;;CE OLAVO BILAC;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33066043;;CE PROFESSOR ERNESTO FARIA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33066590;;CE ANTONIO PRADO JUNIOR;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33067791;;CE JOAO ALFREDO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33069921;;CE GOMES FREIRE DE ANDRADE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33069964;;CE REPUBLICA DE GUINE BISSAU;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33071535;;CE AGRIPINO GRIECO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33071551;;CE CENTRAL DO BRASIL;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33071969;;CE VISCONDE DE CAIRU;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33074151;;CE MATO GROSSO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33074151;;CE MATO GROSSO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33075034;;ESCOLA TECNICA ESTADUAL OSCAR TENORIO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33075760;;CE FRANCISCO PALHETA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33076502;;ESCOLA TECNICA ESTADUAL VISCONDE DE MAUA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33077100;;CE BRIGADEIRO SCHORCHT;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33079323;;CE STUART EDGAR ANGEL JONES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33079340;;CE BANGU;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33079358;;CE COLLECCHIO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33079358;;CE COLLECCHIO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33079374;;CE LEOPOLDINA DA SILVEIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;RIO DE JANEIRO;33079404;;CE REPUBLICA DE MOCAMBIQUE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33079803;;CE MARIETA CUNHA DA SILVA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33079943;;CE JOAO SALIM MIGUEL;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33082049;;CE PROFESSOR FERNANDO ANTONIO RAJA GABAGLIA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33082146;;CE DOUTOR ALBERT SABIN;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;RIO DE JANEIRO;33082235;;CE AMAZONAS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;4,00
RJ;RIO DE JANEIRO;33083592;;IE SARAH KUBITSCHEK;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;RIO DE JANEIRO;33084238;;CE BARAO DO RIO BRANCO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;17,00
RJ;RIO DE JANEIRO;33084459;;CE PESTALOZZI;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33086583;;CE MARECHAL JOAO BAPTISTA DE MATTOS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33086591;;CE PROFESSOR JOEL DE OLIVEIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33086605;;CE PROFESSOR MANUEL MAURICIO DE ALBUQUERQUE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33088420;;CE DEBORAH MENDES DE MORAES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33105294;;CIEP 311 DEPUTADO BOCAYUVA CUNHA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33106550;;CIEP 223 OLYMPIO MARQUES DOS SANTOS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106584;;CIEP 336 OCTAVIO MALTA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33106614;;CIEP 386 GUILHERME DA SILVEIRA FILHO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106614;;CIEP 386 GUILHERME DA SILVEIRA FILHO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106630;;CIEP 382 ASPIRANTE FRANCISCO MEGA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;4,00
RJ;RIO DE JANEIRO;33106649;;CIEP 312 RAUL RYFF;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33106657;;CIEP 183 JOAO VITTA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106673;;CIEP 392 MARIO DE ANDRADE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;11,00
RJ;RIO DE JANEIRO;33106690;;CIEP 225 MARIO QUINTANA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33106703;;CIEP 244 OSWALDO ARANHA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106711;;CIEP 362 ROBERTO BURLE MARX;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106738;;CIEP 433 TOGO RENAN SOARES KANELA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33106746;;CIEP 165 BRIGADEIRO SERGIO CARVALHO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33117977;;ESCOLA TECNICA ESTADUAL SANTA CRUZ;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33125304;;CE MISSIONARIO MARIO WAY;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33125317;;CE PROFESSORA LUIZA MARINHO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33125333;;CE IRINEU JOSE FERREIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33125740;;CE PAULO FREIRE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33126160;;CE OLGA BENARIO PRESTES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33126216;;CE PROFESSORA DIUMA MADEIRA SALLES DE SOUZA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33126747;;CE MADRE TERESA DE CALCUTA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33126852;;CE PROFESSORA MARIA NAZARETH CAVALCANTI SILVA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33128235;;CIEP 339 MARIO TAMBORINDEGUY;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33132879;;CE DOM HELDER CAMARA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33134049;;CE PROFESSORA MARIA TEREZINHA DE CARVALHO MACHADO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33135193;;CE PROFESSOR JOSE DE SOUZA MARQUES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33136424;;CE PROFESSORA VILMA ATANAZIO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33136432;;CE PROFESSORA VANIA DO AMARAL MATIAS EDDE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;RIO DE JANEIRO;33136505;;CE PROFESSORA JEANNETTE DE SOUZA COELHO MANNARINO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33138354;;CE PROFESSOR OZEAS GOMES LARANGEIRAS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33140715;;CE ANTONIO HOUAISS;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33149119;;CE CARLOS ARNOLDO ABRUZZINI DA FONSECA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;RIO DE JANEIRO;33157065;;CE ERICH WALTER HEINE;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33508232;;CE JORNALISTA ARTUR DA TAVOLA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;RIO DE JANEIRO;33558230;;CE DEPUTADO PEDRO FERNANDES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;SANTO ANTONIO DE PADUA;33007420;;CE DOUTOR LEONEL HOMEM DA COSTA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;SANTO ANTONIO DE PADUA;33142319;;CE JOAO MAURICIO BRUM;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;SANTO ANTONIO DE PADUA;33183775;;CE SUBTENENTE PM CLAUDIO HENTZY FERREIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;SAO FRANCISCO DE ITABAPOANA;33014116;;CE DOMIRES MACHADO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;SAO GONCALO;33089051;;CE DOUTOR ADINO XAVIER;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;SAO GONCALO;33103925;;CIEP 421 DEPUTADA CRISTINA TAVARES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;SAO JOAO DA BARRA;33013683;;CE RAIMUNDO DE MAGALHAES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;SAO JOAO DE MERITI;33092257;;CE PROFESSOR MURILO BRAGA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;SAO JOAO DE MERITI;33092257;;CE PROFESSOR MURILO BRAGA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;SAO JOAO DE MERITI;33092478;;CE PEDRO ALVARES CABRAL;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;24,00
RJ;SAO JOAO DE MERITI;33093199;;CE GOVERNADOR ROBERTO SILVEIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;SAO JOAO DE MERITI;33093423;;CIEP 139 MANUEL BANDEIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;SAO JOAO DE MERITI;33093458;;CE HILTON GAMA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;SAO JOAO DE MERITI;33093458;;CE HILTON GAMA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;SAO JOAO DE MERITI;33104344;;CIEP 169 MARIA AUGUSTA CORREIA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (SEGUNDA MATRÍCULA);Pública;Não se aplica;1,00
RJ;SAO JOAO DE MERITI;33104344;;CIEP 169 MARIA AUGUSTA CORREIA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;SAO PEDRO DA ALDEIA;33028192;;CE JOSE RASCAO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;SEROPEDICA;33045437;;CIEP 155 MARIA JOAQUINA DE OLIVEIRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;2,00
RJ;SEROPEDICA;33045542;;CE ALICE DE SOUZA BRUNO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;TRES RIOS;33018286;;CIEP 456 PROFESSOR MARCOS COSTA REIS DUTRA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;TRES RIOS;33018405;;CE CONDESSA DO RIO NOVO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;5,00
RJ;VOLTA REDONDA;33032734;;CIEP 053 DOUTOR NELSON DOS SANTOS GONCALVES;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;VOLTA REDONDA;33032742;;CIEP 295 PROFESSORA GLORIA ROUSSIM GUEDES PINTO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;4,00
RJ;VOLTA REDONDA;33033056;;CE GUANABARA;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;VOLTA REDONDA;33033099;;CE NITEROI;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;VOLTA REDONDA;33033129;;CE PRESIDENTE ROOSEVELT;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;VOLTA REDONDA;33033994;;IE PROFESSOR MANUEL MARINHO;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;3,00
RJ;VOLTA REDONDA;33103097;;CIEP 403 MARIA DE LOURDES GIOVANETTI CIVICO MILITAR;CONCOMITANTE AO ENS. MÉDIO;Pública;Não se aplica;1,00
RJ;ARARUAMA;33026408;;CIEP 148 PROFESSOR CARLOS ELIO VOGAS DA SILVA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;31,00
RJ;ARARUAMA;33026440;;CE PROFESSORA CLARICE COELHO MOREIRA CALDAS;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;30,00
RJ;AREAL;33016836;;CE MARIANO PROCOPIO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;78,00
RJ;BARRA MANSA;33096856;;CIEP 493 PROFESSORA ANTONIETA SALINAS DE CASTRO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;190,00
RJ;BOM JARDIM;33020710;;CE DOUTOR PERICLES CORREA DA ROCHA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;17,00
RJ;BOM JARDIM;33020957;;CE PROFESSOR JOAO BRASIL;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;11,00
RJ;BOM JESUS DO ITABAPOANA;33000026;;CE GOVERNADOR ROBERTO SILVEIRA;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;25,00
RJ;BOM JESUS DO ITABAPOANA;33000042;;CE PADRE MELLO;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;1,00
RJ;BOM JESUS DO ITABAPOANA;33000158;;CE EUCLIDES FELICIANO TARDIN;ITINERÁRIO DE FORMAÇÃO TÉCNICA E PROFISSIONAL (MATRÍCULA ÚNICA ITINERÁRIO+FGB);Pública;Não se aplica;138,00
